game_id,year_id,fran_id,opp_fran,game_location,is_playoffs,pts,opp_pts,game_result,forecast,point_diff
194911050TRI,1950,Knicks,Hawks,A,0,76,72,W,0.44567645,4
194911060SHE,1950,Knicks,Redskins,A,0,93,99,L,0.46683174,-6
194911060WAT,1950,Celtics,Waterloo,A,0,66,80,L,0.39221162,-14
194911080INO,1950,Knicks,Olympians,A,0,79,64,W,0.60249519,15
194911100BOS,1950,Celtics,Lakers,H,0,84,98,L,0.31776512,-14
194911100NYK,1950,Knicks,Olympians,H,0,79,83,L,0.84761244,-4
194911120ROC,1950,Knicks,Kings,A,0,73,94,L,0.24183506,-21
194911120WSC,1950,Celtics,Capitols,A,0,76,68,W,0.19158608,8
194911130SYR,1950,Knicks,Sixers,A,0,66,80,L,0.30656028,-14
194911150BOS,1950,Celtics,Baltimore,H,0,76,81,L,0.6014303000000001,-5
194911150NYK,1950,Knicks,Sixers,H,0,74,77,L,0.56303865,-3
194911160GSW,1950,Celtics,Warriors,A,0,80,93,L,0.31874454,-13
194911170BOS,1950,Celtics,Olympians,H,0,90,68,W,0.70568419,22
194911180DNN,1950,Knicks,Denver,A,0,85,78,W,0.66179442,7
194911190BLB,1950,Celtics,Baltimore,A,0,91,82,W,0.29937106,9
194911190NYK,1950,Knicks,Warriors,H,0,85,69,W,0.6596156999999999,16
194911200FTW,1950,Celtics,Pistons,A,0,89,99,L,0.30369884,-10
194911210AND,1950,Celtics,Packers,A,0,99,85,W,0.17638355,14
194911220TRI,1950,Celtics,Hawks,A,0,72,80,L,0.4128685,-8
194911220WSC,1950,Knicks,Capitols,A,0,89,74,W,0.29656982,15
194911230NYK,1950,Knicks,Capitols,H,0,87,67,W,0.6307463000000001,20
194911240BOS,1950,Celtics,Pistons,H,0,85,99,L,0.59158742,-14
194911240GSW,1950,Knicks,Warriors,A,0,75,70,W,0.45014554,5
194911260NYK,1950,Celtics,Knicks,A,0,84,96,L,0.2373687,-12
194911260NYK,1950,Knicks,Celtics,H,0,96,84,W,0.7626313,12
194911270FTW,1950,Knicks,Pistons,A,0,77,72,W,0.42721581,5
194911300BOS,1950,Celtics,Sixers,H,0,71,87,L,0.44542247,-16
194911300LAL,1950,Knicks,Lakers,A,0,92,102,L,0.2740913,-10
194912010STB,1950,Knicks,Bombers,A,0,85,68,W,0.45579319999999995,17
194912030NYK,1950,Knicks,Baltimore,H,0,85,55,W,0.76073343,30
194912030TRI,1950,Celtics,Hawks,A,0,82,87,L,0.37648028,-5
194912040STB,1950,Celtics,Bombers,A,0,76,85,L,0.29156965,-9
194912060INO,1950,Celtics,Olympians,A,0,82,93,L,0.35611421,-11
194912080BLB,1950,Knicks,Baltimore,A,0,82,60,W,0.54128999,22
194912080BOS,1950,Celtics,Warriors,H,0,91,87,W,0.60418952,4
194912100BOS,1950,Celtics,Redskins,H,0,83,78,W,0.64932281,5
194912100NYK,1950,Knicks,Stags,H,0,93,91,W,0.6231665,2
194912140NYK,1950,Knicks,Lakers,H,0,94,84,W,0.60333371,10
194912150BOS,1950,Celtics,Bombers,H,0,83,81,W,0.56650853,2
194912170NYK,1950,Knicks,Bombers,H,0,81,76,W,0.78225917,5
194912180LAL,1950,Celtics,Lakers,A,0,72,77,L,0.17038584,-5
194912190AND,1950,Knicks,Packers,A,0,86,83,W,0.38186145,3
194912200CHS,1950,Knicks,Stags,A,0,77,79,L,0.40303451,-2
194912210STB,1950,Knicks,Bombers,A,0,52,75,L,0.54461277,-23
194912220BOS,1950,Celtics,Lakers,H,0,87,69,W,0.38636342,18
194912230DNN,1950,Knicks,Denver,A,0,83,72,W,0.79577231,11
194912230WSC,1950,Celtics,Capitols,A,0,73,86,L,0.30407894,-13
194912250ROC,1950,Celtics,Kings,A,0,79,88,L,0.15891707,-9
194912260BLB,1950,Celtics,Baltimore,A,0,82,57,W,0.30750132,25
194912260NYK,1950,Knicks,Kings,H,0,80,83,L,0.60022855,-3
194912270BOS,1950,Knicks,Celtics,A,0,78,97,L,0.54028046,-19
194912270BOS,1950,Celtics,Knicks,H,0,97,78,W,0.45971951,19
194912280GSW,1950,Knicks,Warriors,A,0,79,72,W,0.54150879,7
194912300BOS,1950,Celtics,Pistons,H,0,92,73,W,0.59605962,19
194912310WSC,1950,Knicks,Capitols,A,0,64,70,L,0.465707,-6
195001010FTW,1950,Celtics,Pistons,A,0,72,80,L,0.34098047,-8
195001010NYK,1950,Knicks,Warriors,H,0,81,59,W,0.80514729,22
195001040STB,1950,Celtics,Bombers,A,0,68,72,L,0.35686475,-4
195001050NYK,1950,Knicks,Waterloo,H,0,82,70,W,0.88121152,12
195001060BOS,1950,Celtics,Baltimore,H,0,74,53,W,0.71385533,21
195001070NYK,1950,Knicks,Pistons,H,0,80,88,L,0.72807378,-8
195001080LAL,1950,Celtics,Lakers,A,0,80,85,L,0.22203088,-5
195001100DNN,1950,Celtics,Denver,A,0,97,84,W,0.66597378,13
195001110NYK,1950,Knicks,Capitols,H,0,73,72,W,0.70390695,1
195001130BOS,1950,Celtics,Stags,H,0,76,77,L,0.52854466,-1
195001140NYK,1950,Knicks,Celtics,H,0,82,80,W,0.73466069,2
195001140NYK,1950,Celtics,Knicks,A,0,80,82,L,0.26533931,-2
195001170BOS,1950,Celtics,Lakers,H,0,79,105,L,0.4345634,-26
195001180GSW,1950,Celtics,Warriors,A,0,86,94,L,0.42008722,-8
195001190BOS,1950,Celtics,Warriors,H,0,86,63,W,0.67804921,23
195001190NYK,1950,Knicks,Lakers,H,0,83,94,L,0.51553875,-11
195001220NYK,1950,Knicks,Kings,H,0,81,71,W,0.50991142,10
195001220STB,1950,Celtics,Bombers,A,0,47,71,L,0.37143004,-24
195001240NYK,1950,Knicks,Redskins,H,0,101,68,W,0.83544236,33
195001250NYK,1950,Knicks,Pistons,H,0,96,66,W,0.72160155,30
195001260BLB,1950,Knicks,Baltimore,A,0,79,77,W,0.6386615,2
195001260BOS,1950,Celtics,Pistons,H,0,89,68,W,0.59059978,21
195001280NYK,1950,Knicks,Warriors,H,0,55,58,L,0.8198629000000001,-3
195001280ROC,1950,Celtics,Kings,A,0,75,82,L,0.17971486,-7
195001290FTW,1950,Knicks,Pistons,A,0,70,92,L,0.50535858,-22
195001310BOS,1950,Celtics,Kings,H,0,72,85,L,0.40233746,-13
195001310NYK,1950,Knicks,Hawks,H,0,77,83,L,0.77536494,-6
195002010BOS,1950,Celtics,Stags,H,0,76,78,L,0.48853528,-2
195002010LAL,1950,Knicks,Lakers,A,0,81,96,L,0.19210577,-15
195002020STB,1950,Knicks,Bombers,A,0,87,73,W,0.50007325,14
195002030BOS,1950,Celtics,Packers,H,0,106,98,W,0.54937541,8
195002040BOS,1950,Celtics,Waterloo,H,0,100,82,W,0.80781132,18
195002040WSC,1950,Knicks,Capitols,A,0,76,71,W,0.39391482,5
195002050BOS,1950,Celtics,Stags,H,0,70,77,L,0.48124093,-7
195002050NYK,1950,Knicks,Kings,H,0,65,73,L,0.52439708,-8
195002070BOS,1950,Celtics,Stags,H,0,86,91,L,0.45826459,-5
195002080NYK,1950,Knicks,Bombers,H,0,82,84,L,0.7761265,-2
195002100BOS,1950,Celtics,Bombers,H,0,89,79,W,0.66612238,10
195002110NYK,1950,Knicks,Stags,H,0,85,75,W,0.55462438,10
195002120LAL,1950,Celtics,Lakers,A,0,70,88,L,0.12099147,-18
195002140BOS,1950,Celtics,Denver,H,0,78,84,L,0.8368485000000001,-6
195002150FTW,1950,Celtics,Pistons,A,0,78,84,L,0.25817329,-6
195002150NYK,1950,Knicks,Baltimore,H,0,80,67,W,0.78286457,13
195002170BOS,1950,Celtics,Kings,H,0,73,81,L,0.36495858,-8
195002180BOS,1950,Celtics,Kings,H,0,73,94,L,0.3487018,-21
195002180NYK,1950,Knicks,Pistons,H,0,80,84,L,0.67909354,-4
195002190ROC,1950,Knicks,Kings,A,0,92,105,L,0.23382926,-13
195002210GSW,1950,Knicks,Warriors,A,0,84,73,W,0.49404621,11
195002220NYK,1950,Knicks,Capitols,H,0,89,81,W,0.71136731,8
195002230BOS,1950,Celtics,Warriors,H,0,82,77,W,0.62380058,5
195002240BOS,1950,Celtics,Capitols,H,0,89,74,W,0.55152881,15
195002250BLB,1950,Celtics,Baltimore,A,0,82,66,W,0.39235836,16
195002250NYK,1950,Knicks,Stags,H,0,86,79,W,0.60143131,7
195002270BOS,1950,Celtics,Stags,H,0,77,79,L,0.47458723,-2
195003010NYK,1950,Knicks,Baltimore,H,0,82,76,W,0.82293278,6
195003010GSW,1950,Celtics,Warriors,A,0,64,77,L,0.38355041,-13
195003020BOS,1950,Knicks,Celtics,A,0,81,72,W,0.53174883,9
195003020BOS,1950,Celtics,Knicks,H,0,72,81,L,0.46825117,-9
195003040NYK,1950,Knicks,Lakers,H,0,75,84,L,0.43229583,-9
195003040WSC,1950,Celtics,Capitols,A,0,75,95,L,0.30962253,-20
195003070BOS,1950,Celtics,Capitols,H,0,75,64,W,0.56078213,11
195003080NYK,1950,Knicks,Bombers,H,0,80,78,W,0.8100155,2
195003090BLB,1950,Knicks,Baltimore,A,0,79,91,L,0.60545218,-12
195003090ROC,1950,Celtics,Kings,A,0,59,78,L,0.12150419,-19
195003100BOS,1950,Celtics,Capitols,H,0,66,76,L,0.57695013,-10
195003110AND,1950,Knicks,Packers,A,0,89,91,L,0.34333539,-2
195003110BLB,1950,Celtics,Baltimore,A,0,75,79,L,0.37422591,-4
195003120LAL,1950,Knicks,Lakers,A,0,66,87,L,0.17356044,-21
195003120SYR,1950,Celtics,Sixers,A,0,72,96,L,0.15673751,-24
195003140BOS,1950,Celtics,Bombers,H,0,76,86,L,0.65205806,-10
195003140CHS,1950,Knicks,Stags,A,0,75,85,L,0.36565149,-10
195003150NYK,1950,Knicks,Celtics,H,0,88,84,W,0.80180568,4
195003150NYK,1950,Celtics,Knicks,A,0,84,88,L,0.19819432,-4
195003170BOS,1950,Knicks,Celtics,A,0,98,96,W,0.56721383,2
195003170BOS,1950,Celtics,Knicks,H,0,96,98,L,0.43278617,-2
195003180ROC,1950,Knicks,Kings,A,0,74,77,L,0.18457544,-3
195003210WSC,1950,Knicks,Capitols,A,1,90,87,W,0.45953244,3
195003220NYK,1950,Knicks,Capitols,H,1,103,83,W,0.74273753,20
195003260SYR,1950,Knicks,Sixers,A,1,83,91,L,0.26833606,-8
195003300NYK,1950,Knicks,Sixers,H,1,80,76,W,0.52472395,4
195004020SYR,1950,Knicks,Sixers,A,1,80,91,L,0.27209014,-11
195011010FTW,1951,Celtics,Pistons,A,0,84,107,L,0.20839971,-23
195011020TRI,1951,Celtics,Hawks,A,0,65,79,L,0.28548026,-14
195011040GSW,1951,Celtics,Warriors,A,0,68,77,L,0.28014106,-9
195011040TRI,1951,Knicks,Hawks,A,0,76,87,L,0.4468143,-11
195011050TRI,1951,Knicks,Hawks,A,0,95,98,L,0.41980529,-3
195011070BLB,1951,Celtics,Baltimore,A,0,83,64,W,0.29226249,19
195011070INO,1951,Knicks,Olympians,A,0,73,86,L,0.41136438,-13
195011090BOS,1951,Celtics,Lakers,H,0,76,71,W,0.29039770000000004,5
195011090NYK,1951,Knicks,Olympians,H,0,73,85,L,0.66427666,-12
195011110NYK,1951,Knicks,Sixers,H,0,74,72,W,0.47018099,2
195011110WSC,1951,Celtics,Capitols,A,0,78,77,W,0.30943781,1
195011120BOS,1951,Celtics,Olympians,H,0,78,75,W,0.54048258,3
195011140WSC,1951,Knicks,Capitols,A,0,92,87,W,0.41604006,5
195011150BOS,1951,Celtics,Capitols,H,0,79,74,W,0.63119626,5
195011160BOS,1951,Celtics,Baltimore,H,0,82,73,W,0.66950971,9
195011160NYK,1951,Knicks,Lakers,H,0,71,69,W,0.41274998,2
195011180BLB,1951,Celtics,Baltimore,A,0,80,76,W,0.40664077,4
195011180NYK,1951,Knicks,Warriors,H,0,93,87,W,0.67424309,6
195011190BOS,1951,Celtics,Capitols,H,0,75,81,L,0.62572205,-6
195011190SYR,1951,Knicks,Sixers,A,0,83,96,L,0.27854669,-13
195011210NYK,1951,Knicks,Celtics,H,0,83,89,L,0.71680886,-6
195011210NYK,1951,Celtics,Knicks,A,0,89,83,W,0.28319114,6
195011220BLB,1951,Knicks,Baltimore,A,0,87,73,W,0.50372827,14
195011230BOS,1951,Celtics,Hawks,H,0,94,78,W,0.58816063,16
195011230NYK,1951,Knicks,Capitols,H,0,109,78,W,0.6777302,31
195011250ROC,1951,Celtics,Kings,A,0,82,90,L,0.23015499,-8
195011260BOS,1951,Knicks,Celtics,A,0,90,93,L,0.43452317,-3
195011260BOS,1951,Celtics,Knicks,H,0,93,90,W,0.56547683,3
195011280BOS,1951,Celtics,Warriors,H,0,74,76,L,0.60268641,-2
195011280NYK,1951,Knicks,Sixers,H,0,108,84,W,0.54364693,24
195011300BOS,1951,Celtics,Capitols,H,0,81,85,L,0.66965866,-4
195011300NYK,1951,Knicks,Kings,H,0,79,74,W,0.55856901,5
195012020WSC,1951,Celtics,Capitols,A,0,83,75,W,0.36521775,8
195012030BOS,1951,Celtics,Baltimore,H,0,97,85,W,0.73919261,12
195012030TRI,1951,Knicks,Hawks,A,0,100,92,W,0.44832969,8
195012050INO,1951,Knicks,Olympians,A,0,89,95,L,0.38808197,-6
195012060LAL,1951,Knicks,Lakers,A,0,62,84,L,0.22164088,-22
195012090BOS,1951,Celtics,Sixers,H,0,85,86,L,0.5183717000000001,-1
195012090WSC,1951,Knicks,Capitols,A,0,84,91,L,0.52219015,-7
195012100NYK,1951,Knicks,Olympians,H,0,106,84,W,0.63236803,22
195012120BOS,1951,Celtics,Pistons,H,0,87,81,W,0.54857492,6
195012120GSW,1951,Knicks,Warriors,A,0,91,101,L,0.40907896,-10
195012130WSC,1951,Celtics,Capitols,A,0,79,110,L,0.43082041,-31
195012160BLB,1951,Celtics,Baltimore,A,0,88,119,L,0.41283107,-31
195012160NYK,1951,Knicks,Pistons,H,0,86,77,W,0.6552453,9
195012170BOS,1951,Celtics,Kings,H,0,88,75,W,0.38568857,13
195012170SYR,1951,Knicks,Sixers,A,0,86,95,L,0.36235112,-9
195012190BOS,1951,Celtics,Knicks,H,0,80,86,L,0.53521854,-6
195012190BOS,1951,Knicks,Celtics,A,0,86,80,W,0.46478146,6
195012230BOS,1951,Celtics,Lakers,H,0,87,81,W,0.34108025,6
195012230NYK,1951,Knicks,Warriors,H,0,83,79,W,0.64301735,4
195012250GSW,1951,Knicks,Warriors,A,0,86,84,W,0.37408012,2
195012250ROC,1951,Celtics,Kings,A,0,77,90,L,0.18087769,-13
195012260BOS,1951,Celtics,Sixers,H,0,102,100,W,0.53531206,2
195012270NYK,1951,Knicks,Warriors,H,0,79,74,W,0.67074233,5
195012300NYK,1951,Knicks,Celtics,H,0,77,60,W,0.75479662,17
195012300NYK,1951,Celtics,Knicks,A,0,60,77,L,0.24520338,-17
195012310BOS,1951,Knicks,Celtics,A,0,90,100,L,0.51114619,-10
195012310BOS,1951,Celtics,Knicks,H,0,100,90,W,0.48885378,10
195101010ROC,1951,Knicks,Kings,A,0,88,91,L,0.24951953,-3
195101010SYR,1951,Celtics,Sixers,A,0,89,106,L,0.27394241,-17
195101030TRI,1951,Celtics,Hawks,A,0,84,82,W,0.32765055,2
195101050LAL,1951,Celtics,Lakers,A,0,54,69,L,0.1612671,-15
195101060NYK,1951,Knicks,Sixers,H,0,85,87,L,0.65722066,-2
195101070BOS,1951,Celtics,Capitols,H,0,91,86,W,0.71628731,5
195101070FTW,1951,Knicks,Pistons,A,0,79,76,W,0.41083109,3
195101080FTW,1951,Knicks,Pistons,A,0,75,70,W,0.4302851,5
195101100LAL,1951,Knicks,Lakers,A,0,65,70,L,0.23508382,-5
195101130NYK,1951,Knicks,Baltimore,H,0,92,79,W,0.79286724,13
195101130GSW,1951,Celtics,Warriors,A,0,97,87,W,0.27872282,10
195101140BLB,1951,Knicks,Baltimore,A,0,91,93,L,0.55977619,-2
195101140BOS,1951,Celtics,Warriors,H,0,98,73,W,0.59846604,25
195101180BOS,1951,Celtics,Hawks,H,0,105,85,W,0.69391215,20
195101180NYK,1951,Knicks,Lakers,H,0,95,78,W,0.49827489,17
195101200TRI,1951,Celtics,Hawks,A,0,85,91,L,0.44295883,-6
195101210FTW,1951,Celtics,Pistons,A,0,112,106,W,0.36466402,6
195101210NYK,1951,Knicks,Kings,H,0,88,83,W,0.57622808,5
195101230INO,1951,Celtics,Olympians,A,0,83,79,W,0.41064161,4
195101230ROC,1951,Knicks,Kings,A,0,92,102,L,0.31472349,-10
195101240NYK,1951,Knicks,Hawks,H,0,95,85,W,0.78179729,10
195101250BOS,1951,Celtics,Pistons,H,0,99,97,W,0.68219483,2
195101270NYK,1951,Knicks,Celtics,H,0,76,75,W,0.70442486,1
195101270NYK,1951,Celtics,Knicks,A,0,75,76,L,0.29557514,-1
195101280SYR,1951,Celtics,Sixers,A,0,83,104,L,0.33433579999999996,-21
195101300BOS,1951,Celtics,Sixers,H,0,96,87,W,0.58506,9
195101310NYK,1951,Knicks,Baltimore,H,0,89,77,W,0.77581745,12
195102010GSW,1951,Celtics,Warriors,A,0,80,82,L,0.32659906,-2
195102010SYR,1951,Knicks,Sixers,A,0,93,90,W,0.41076052,3
195102020BOS,1951,Celtics,Sixers,H,0,96,90,W,0.61200827,6
195102030BLB,1951,Knicks,Baltimore,A,0,83,72,W,0.54520625,11
195102040LAL,1951,Celtics,Lakers,A,0,84,98,L,0.1726051,-14
195102040NYK,1951,Knicks,Olympians,H,0,83,105,L,0.78300953,-22
195102050BOS,1951,Celtics,Olympians,H,0,70,57,W,0.65291405,13
195102060BLB,1951,Knicks,Baltimore,A,0,91,82,W,0.49792445,9
195102080BOS,1951,Celtics,Hawks,H,0,85,70,W,0.75690967,15
195102080SYR,1951,Knicks,Sixers,A,0,83,96,L,0.45301467,-13
195102100BLB,1951,Celtics,Baltimore,A,0,76,81,L,0.43235326,-5
195102100NYK,1951,Knicks,Pistons,H,0,73,62,W,0.73747528,11
195102110BOS,1951,Celtics,Kings,H,0,93,77,W,0.54454392,16
195102110FTW,1951,Knicks,Pistons,A,0,96,120,L,0.48495495,-24
195102130GSW,1951,Celtics,Warriors,A,0,98,104,L,0.33469278,-6
195102140NYK,1951,Knicks,Kings,H,0,81,65,W,0.59725171,16
195102150GSW,1951,Knicks,Warriors,A,0,98,93,W,0.35872126,5
195102150SYR,1951,Celtics,Sixers,A,0,80,94,L,0.37054783,-14
195102160BOS,1951,Celtics,Warriors,H,0,81,76,W,0.60235149,5
195102170NYK,1951,Knicks,Sixers,H,0,88,75,W,0.68726313,13
195102180BOS,1951,Celtics,Olympians,H,0,78,75,W,0.68634975,3
195102210BOS,1951,Knicks,Celtics,A,0,85,87,L,0.42155176,-2
195102210BOS,1951,Celtics,Knicks,H,0,87,85,W,0.57844824,2
195102220BLB,1951,Celtics,Baltimore,A,0,72,69,W,0.46910667,3
195102220NYK,1951,Knicks,Hawks,H,0,94,90,W,0.79854941,4
195102240BLB,1951,Celtics,Baltimore,A,0,75,84,L,0.48645484,-9
195102240NYK,1951,Knicks,Warriors,H,0,64,70,L,0.65891141,-6
195102250BOS,1951,Celtics,Warriors,H,0,93,83,W,0.58611161,10
195102250SYR,1951,Knicks,Sixers,A,0,93,98,L,0.3880651,-5
195102270ROC,1951,Knicks,Kings,A,0,90,100,L,0.33604246,-10
195103010BOS,1951,Celtics,Knicks,H,0,78,84,L,0.62425977,-6
195103010BOS,1951,Knicks,Celtics,A,0,84,78,W,0.37574023,6
195103030BLB,1951,Celtics,Baltimore,A,0,95,87,W,0.49344301,8
195103030NYK,1951,Knicks,Sixers,H,0,97,78,W,0.65701514,19
195103040BOS,1951,Celtics,Lakers,H,0,92,86,W,0.48561704,6
195103040FTW,1951,Knicks,Pistons,A,0,98,105,L,0.48174655,-7
195103060INO,1951,Celtics,Olympians,A,0,73,75,L,0.43611801,-2
195103060GSW,1951,Knicks,Warriors,A,0,76,96,L,0.3380546,-20
195103070FTW,1951,Celtics,Pistons,A,0,99,95,W,0.43407571,4
195103080NYK,1951,Knicks,Lakers,H,0,97,94,W,0.53215051,3
195103110BLB,1951,Knicks,Baltimore,A,0,89,112,L,0.56351662,-23
195103110LAL,1951,Celtics,Lakers,A,0,96,98,L,0.25716996,-2
195103130BOS,1951,Celtics,Kings,H,0,107,111,L,0.57282448,-4
195103140TRI,1951,Knicks,Hawks,A,0,92,91,W,0.50958729,1
195103150INO,1951,Knicks,Olympians,A,0,70,74,L,0.42510182,-4
195103160BOS,1951,Celtics,Pistons,H,0,90,88,W,0.70371228,2
195103170ROC,1951,Celtics,Kings,A,0,89,114,L,0.29445463,-25
195103180LAL,1951,Knicks,Lakers,A,0,68,86,L,0.22995585,-18
195103180SYR,1951,Celtics,Sixers,A,0,89,97,L,0.37718916,-8
195103200BOS,1951,Knicks,Celtics,A,1,83,69,W,0.36553335,14
195103200BOS,1951,Celtics,Knicks,H,1,69,83,L,0.63446665,-14
195103220NYK,1951,Knicks,Celtics,H,1,92,78,W,0.69069237,14
195103220NYK,1951,Celtics,Knicks,A,1,78,92,L,0.30930763,-14
195103280NYK,1951,Knicks,Sixers,H,1,103,92,W,0.65317863,11
195103290SYR,1951,Knicks,Sixers,A,1,80,102,L,0.39235437,-22
195103310NYK,1951,Knicks,Sixers,H,1,77,75,W,0.63754839,2
195104010SYR,1951,Knicks,Sixers,A,1,83,90,L,0.36605859,-7
195104040NYK,1951,Knicks,Sixers,H,1,83,81,W,0.63093913,2
195104070ROC,1951,Knicks,Kings,A,1,65,92,L,0.25657547,-27
195104080ROC,1951,Knicks,Kings,A,1,84,99,L,0.23719496,-15
195104110NYK,1951,Knicks,Kings,H,1,71,78,L,0.47998834,-7
195104130NYK,1951,Knicks,Kings,H,1,79,73,W,0.45709446,6
195104150ROC,1951,Knicks,Kings,A,1,92,89,W,0.22717983,3
195104180NYK,1951,Knicks,Kings,H,1,80,73,W,0.51171541,7
195104210ROC,1951,Knicks,Kings,A,1,75,79,L,0.26689214,-4
195111030MLH,1952,Knicks,Hawks,A,0,68,66,W,0.50008869,2
195111040BOS,1952,Celtics,Olympians,H,0,97,65,W,0.61876881,32
195111040FTW,1952,Knicks,Pistons,A,0,75,84,L,0.44600928,-9
195111060INO,1952,Knicks,Olympians,A,0,83,73,W,0.40719616,10
195111100BOS,1952,Celtics,Warriors,H,0,83,69,W,0.55949873,14
195111100NYK,1952,Knicks,Lakers,H,0,73,89,L,0.59151369,-16
195111110BOS,1952,Celtics,Lakers,H,0,77,72,W,0.53862232,5
195111110ROC,1952,Knicks,Kings,A,0,78,80,L,0.29244536,-2
195111130GSW,1952,Knicks,Warriors,A,0,85,82,W,0.31284922,3
195111140BOS,1952,Celtics,Pistons,H,0,98,91,W,0.70453179,7
195111150SYR,1952,Celtics,Sixers,A,0,95,97,L,0.33143163,-2
195111170BLB,1952,Celtics,Baltimore,A,0,88,75,W,0.47247523,13
195111170NYK,1952,Knicks,Sixers,H,0,72,79,L,0.58747107,-7
195111180BOS,1952,Celtics,Knicks,H,0,92,93,L,0.66988307,-1
195111180BOS,1952,Knicks,Celtics,A,0,93,92,W,0.33011693,1
195111200BLB,1952,Knicks,Baltimore,A,0,88,86,W,0.48482877,2
195111220BOS,1952,Celtics,Hawks,H,0,103,72,W,0.78104329,31
195111220NYK,1952,Knicks,Warriors,H,0,102,88,W,0.63182485,14
195111230GSW,1952,Celtics,Warriors,A,0,102,100,W,0.38258439,2
195111240NYK,1952,Celtics,Knicks,A,0,70,68,W,0.37574899,2
195111240NYK,1952,Knicks,Celtics,H,0,68,70,L,0.62425101,-2
195111250BOS,1952,Celtics,Warriors,H,0,103,85,W,0.69643784,18
195111250SYR,1952,Knicks,Sixers,A,0,73,100,L,0.29539549,-27
195111270GSW,1952,Knicks,Warriors,A,0,81,83,L,0.38286811,-2
195111280LAL,1952,Celtics,Lakers,A,0,76,90,L,0.28859591,-14
195111290NYK,1952,Knicks,Kings,H,0,74,78,L,0.53989249,-4
195111300INO,1952,Celtics,Olympians,A,0,87,92,L,0.47232622,-5
195112010BLB,1952,Knicks,Baltimore,A,0,82,84,L,0.46392453,-2
195112020BOS,1952,Celtics,Baltimore,H,0,103,82,W,0.77169257,21
195112020NYK,1952,Knicks,Warriors,H,0,86,72,W,0.62764466,14
195112050BOS,1952,Celtics,Pistons,H,0,88,91,L,0.76716274,-3
195112070GSW,1952,Knicks,Warriors,A,0,91,93,L,0.35235447,-2
195112090BOS,1952,Knicks,Celtics,A,0,94,103,L,0.31367874,-9
195112090BOS,1952,Celtics,Knicks,H,0,103,94,W,0.68632126,9
195112110NYK,1952,Knicks,Hawks,H,0,88,83,W,0.77167165,5
195112110GSW,1952,Celtics,Warriors,A,0,78,79,L,0.41025579,-1
195112120BOS,1952,Celtics,Hawks,H,0,89,84,W,0.81550086,5
195112140INO,1952,Knicks,Olympians,A,0,79,83,L,0.32592207,-4
195112160BOS,1952,Celtics,Warriors,H,0,92,90,W,0.67622137,2
195112160FTW,1952,Knicks,Pistons,A,0,80,71,W,0.4624719,9
195112170BLB,1952,Celtics,Baltimore,A,0,80,92,L,0.55181754,-12
195112180NYK,1952,Knicks,Lakers,H,0,69,67,W,0.50696516,2
195112190BOS,1952,Celtics,Sixers,H,0,103,97,W,0.54783195,6
195112210BLB,1952,Celtics,Baltimore,A,0,106,89,W,0.53315735,17
195112220NYK,1952,Knicks,Sixers,H,0,92,73,W,0.52724117,19
195112230BOS,1952,Celtics,Olympians,H,0,91,88,W,0.6607849,3
195112230SYR,1952,Knicks,Sixers,A,0,75,72,W,0.29469091,3
195112250LAL,1952,Celtics,Lakers,A,0,93,100,L,0.31490111,-7
195112250NYK,1952,Knicks,Pistons,H,0,72,65,W,0.78729439,7
195112260FTW,1952,Celtics,Pistons,A,0,86,94,L,0.56695247,-8
195112260MLH,1952,Knicks,Hawks,A,0,76,78,L,0.62136698,-2
195112270ROC,1952,Knicks,Kings,A,0,85,98,L,0.27371693,-13
195112300BOS,1952,Knicks,Celtics,A,0,90,100,L,0.34020871,-10
195112300BOS,1952,Celtics,Knicks,H,0,100,90,W,0.65979129,10
195112310NYK,1952,Knicks,Celtics,H,0,87,86,W,0.60216349,1
195112310NYK,1952,Celtics,Knicks,A,0,86,87,L,0.39783651,-1
195201010MLH,1952,Knicks,Hawks,A,0,68,65,W,0.59857649,3
195201010ROC,1952,Celtics,Kings,A,0,91,106,L,0.28479218,-15
195201020MLH,1952,Knicks,Hawks,A,0,89,67,W,0.61028111,22
195201030SYR,1952,Celtics,Sixers,A,0,81,107,L,0.32312942,-26
195201040INO,1952,Knicks,Olympians,A,0,73,83,L,0.38130778,-10
195201050BLB,1952,Celtics,Baltimore,A,0,94,73,W,0.54785419,21
195201060BOS,1952,Celtics,Kings,H,0,91,80,W,0.53735167,11
195201060LAL,1952,Knicks,Lakers,A,0,92,107,L,0.23524398,-15
195201080MLH,1952,Celtics,Hawks,A,0,83,76,W,0.65967596,7
195201080NYK,1952,Knicks,Kings,H,0,107,74,W,0.53124315,33
195201100FTW,1952,Celtics,Pistons,A,0,94,85,W,0.5222789000000001,9
195201100SYR,1952,Knicks,Sixers,A,0,96,110,L,0.3180781,-14
195201110INO,1952,Celtics,Olympians,A,0,79,100,L,0.43405032,-21
195201120NYK,1952,Knicks,Olympians,H,0,86,77,W,0.66004598,9
195201130ROC,1952,Knicks,Kings,A,0,70,97,L,0.3489235,-27
195201160BOS,1952,Celtics,Lakers,H,0,94,108,L,0.52967846,-14
195201190NYK,1952,Knicks,Warriors,H,0,94,88,W,0.67874551,6
195201200BOS,1952,Celtics,Olympians,H,0,117,98,W,0.6748268,19
195201210BLB,1952,Knicks,Baltimore,A,0,99,83,W,0.63020086,16
