price,type,sqfeet,beds,baths,lat,long
899,apartment,800,2,2.0,31.5171,-97.1939
1555,apartment,1200,2,2.5,32.0048,-102.13799999999999
850,apartment,924,2,1.0,32.7484,-97.2163
730,apartment,750,1,1.0,30.1175,-94.1903
950,manufactured,1191,3,2.0,35.2768,-101.82
1558,apartment,831,1,1.5,29.7247,-95.3625
973,apartment,812,1,1.0,32.299,-95.2322
1159,apartment,784,1,1.0,,
899,apartment,936,2,2.0,29.7333,-95.4883
795,apartment,1500,3,2.5,26.1937,-98.1941
599,apartment,846,2,2.0,29.8928,-97.9361
875,apartment,550,0,1.0,29.7409,-95.3923
650,apartment,400,1,1.0,31.1202,-97.8824
735,apartment,1168,2,2.0,25.9443,-97.5037
1125,apartment,974,2,2.0,29.8754,-97.9404
670,apartment,650,2,1.0,31.7089,-106.329
771,apartment,702,1,1.0,29.8754,-97.9404
1149,house,1432,3,2.5,29.5201,-98.7657
925,apartment,784,2,1.0,27.7391,-97.3679
860,apartment,566,1,1.0,31.889,-102.355
800,apartment,750,3,2.0,30.6582,-96.3351
1050,apartment,700,1,1.0,32.0048,-102.13799999999999
1035,apartment,924,2,2.0,29.4405,-95.0981
1029,apartment,970,2,2.0,33.1057,-96.65899999999999
1570,apartment,790,2,1.0,30.2514,-97.7994
1730,flat,1461,2,2.0,32.0124,-102.124
1087,apartment,1035,2,2.0,27.6889,-97.3627
729,apartment,575,1,1.0,31.8197,-106.54899999999999
1890,apartment,1532,3,2.0,33.2559,-96.8853
595,apartment,850,2,1.0,30.6215,-96.3513
875,apartment,1126,2,2.0,32.2768,-95.3031
1230,apartment,1221,3,2.0,,
680,apartment,510,1,1.0,32.391999999999996,-99.7746
975,apartment,820,2,1.0,31.078000000000003,-97.7145
1025,apartment,850,2,1.5,32.2953,-95.2788
525,apartment,887,2,1.0,31.1311,-97.7349
1077,apartment,956,2,1.0,30.14,-94.1604
899,apartment,700,1,1.0,30.2063,-97.7956
409,apartment,1125,4,2.0,34.9829,-101.902
610,apartment,761,1,1.0,33.8487,-98.5015
825,apartment,630,1,1.0,30.4224,-97.7967
1564,apartment,1300,3,2.0,29.5298,-95.0334
950,manufactured,1191,3,2.0,35.2766,-101.819
975,apartment,1115,3,2.0,29.8754,-97.9404
847,apartment,865,2,2.0,35.2703,-101.943
500,house,820,3,1.0,27.5155,-99.4986
1400,apartment,1350,3,2.0,32.8477,-96.9944
595,apartment,725,1,1.0,30.651,-96.3336
819,apartment,753,2,1.0,27.677,-97.365
1300,house,1080,3,1.0,27.7185,-97.3434
1140,apartment,1401,3,2.0,33.8712,-98.5127
599,apartment,846,2,2.0,29.8929,-97.9363
1375,condo,420,1,0.0,27.8239,-97.3878
635,apartment,765,1,1.0,33.6062,-101.788
900,townhouse,1000,2,2.5,26.2332,-98.194
775,apartment,780,2,2.0,33.5434,-101.932
750,duplex,700,1,1.0,31.7321,-106.363
699,apartment,960,2,2.0,35.1617,-101.92
859,apartment,753,1,1.0,33.5195,-101.961
840,apartment,805,2,2.0,33.8633,-98.53399999999999
950,apartment,1030,2,2.0,32.7484,-97.2163
574,apartment,1252,4,4.0,31.5171,-97.1198
615,apartment,364,0,1.0,35.1653,-101.884
740,apartment,540,1,1.0,27.6868,-97.3262
1100,house,1400,3,1.5,35.2065,-101.86200000000001
1825,apartment,1082,2,2.0,32.6986,-97.4162
799,apartment,300,1,1.0,35.1898,-101.934
725,apartment,641,1,1.0,31.0731,-97.3583
750,house,1100,3,1.0,32.4632,-99.75200000000001
709,apartment,814,2,1.0,30.7028,-95.542
695,condo,1027,2,1.5,30.6337,-96.3235
799,apartment,300,1,1.0,35.1897,-101.934
827,apartment,707,1,1.0,32.391999999999996,-99.7746
905,apartment,713,1,1.0,29.8159,-95.523
1295,apartment,722,1,1.0,30.2063,-97.7956
895,apartment,876,2,1.0,33.5282,-101.90899999999999
800,apartment,725,2,1.5,33.9519,-98.5145
1077,apartment,956,2,1.0,30.14,-94.1604
1570,apartment,1164,3,2.0,29.5038,-98.7265
659,apartment,600,1,1.0,30.619,-96.3185
1136,apartment,1000,2,2.0,33.0399,-96.7163
540,house,1095,2,2.0,28.809,-96.9993
819,apartment,950,2,1.0,29.8402,-95.3844
748,apartment,1045,3,2.0,33.6196,-101.81
799,apartment,300,1,1.0,35.1897,-101.934
1125,apartment,988,2,2.0,29.8754,-97.9404
804,apartment,795,2,1.0,28.8379,-97.0016
979,apartment,1100,2,2.0,29.5463,-95.088
650,apartment,400,1,1.0,31.1202,-97.8824
625,apartment,754,1,1.0,31.475,-100.47200000000001
870,apartment,650,1,1.0,30.5052,-97.8203
2390,apartment,1329,2,2.0,33.1377,-96.7524
725,apartment,895,2,1.0,33.5497,-101.919
850,house,1535,3,2.5,33.5648,-98.4736
1145,apartment,1308,2,2.0,33.5924,-101.93700000000001
1175,apartment,966,2,2.0,29.5011,-98.73
950,apartment,916,2,2.0,31.0376,-97.6809
783,townhouse,663,1,1.0,30.6754,-96.3501
1725,apartment,654,1,1.0,32.0362,-102.081
619,apartment,900,2,1.0,30.6371,-96.3773
1016,apartment,1000,3,2.0,33.8561,-98.5642
818,apartment,1196,3,2.0,26.2667,-98.155
1480,apartment,1050,1,1.5,32.0065,-102.125
700,apartment,746,2,1.0,31.8552,-106.435
800,apartment,960,2,1.0,30.6189,-96.3154
949,apartment,607,1,1.0,29.8754,-97.9404
1025,apartment,600,1,1.0,32.0048,-102.13799999999999
389,apartment,1107,4,2.0,30.5922,-96.3276
1339,apartment,844,2,2.0,30.3764,-97.7078
900,apartment,825,1,1.5,32.9478,-96.8932
790,apartment,854,2,2.0,31.8141,-106.525
1025,apartment,924,2,2.0,29.4405,-95.0982
999,apartment,890,2,1.5,29.8754,-97.9404
702,apartment,690,1,1.0,33.8894,-98.5119
599,apartment,846,2,2.0,29.8927,-97.9363
995,apartment,817,2,1.0,27.6758,-97.3475
995,apartment,900,2,1.0,29.5467,-98.2848
615,apartment,752,1,1.0,31.11,-97.7637
409,apartment,1125,4,2.0,34.9829,-101.902
1075,apartment,639,1,1.0,30.6411,-97.7511
2239,apartment,1263,2,2.0,31.9235,-102.292
920,apartment,768,1,1.0,30.5145,-97.66799999999999
650,house,744,2,1.0,33.5694,-101.829
649,apartment,756,2,1.0,30.6371,-96.3773
349,apartment,275,0,1.0,33.5865,-101.861
950,apartment,521,1,1.0,33.0,-96.8572
644,apartment,700,1,1.0,35.1881,-101.905
1240,apartment,1295,3,2.0,31.3489,-94.8327
795,apartment,584,0,1.0,27.7395,-97.3677
885,apartment,660,1,1.0,32.8958,-96.9744
1545,apartment,683,1,1.0,32.0199,-102.148
1600,apartment,806,1,1.0,30.2578,-97.8794
790,apartment,652,1,1.0,27.7103,-97.4092
790,apartment,545,1,1.0,32.8653,-96.9905
1455,apartment,1225,2,2.0,,
968,apartment,950,2,2.0,29.7896,-94.9798
659,apartment,600,1,1.0,30.619,-96.3185
858,apartment,800,2,2.0,31.535,-97.1899
769,apartment,900,2,1.0,30.7061,-95.5495
680,apartment,510,1,1.0,32.391999999999996,-99.7746
699,apartment,880,2,2.0,30.6057,-96.3108
1655,apartment,1336,3,2.0,30.4421,-97.6299
849,apartment,614,1,1.0,29.5613,-97.9628
699,apartment,1017,2,2.0,33.8643,-98.494
899,apartment,850,2,2.0,29.8754,-97.9404
760,apartment,848,2,1.5,30.6189,-96.3154
595,apartment,995,1,1.5,26.1734,-97.6783
715,apartment,650,2,1.0,27.7469,-97.39200000000001
1030,manufactured,1056,3,2.0,32.419000000000004,-95.2106
895,apartment,550,1,1.0,29.8754,-97.9404
960,apartment,501,1,1.0,29.8986,-97.9606
590,house,1005,3,3.0,29.4711,-98.5356
799,apartment,575,1,1.0,31.8197,-106.54899999999999
800,apartment,900,2,2.0,26.1923,-98.2657
1130,apartment,665,1,1.0,30.6472,-97.6916
1600,house,2200,4,2.0,32.6159,-97.3604
1060,apartment,588,1,1.0,30.2063,-97.7956
875,apartment,1090,2,2.0,32.4366,-99.79
1089,apartment,673,1,1.0,30.5145,-97.66799999999999
875,apartment,663,1,1.0,32.7256,-97.0599
1285,apartment,559,1,1.0,30.2428,-97.7658
925,apartment,820,2,1.0,31.078000000000003,-97.7145
1149,apartment,1009,1,1.5,32.9786,-96.8176
925,apartment,820,2,1.0,31.078000000000003,-97.7145
1128,apartment,800,1,1.0,30.3999,-97.8551
925,apartment,714,1,1.0,27.7391,-97.3679
735,apartment,750,1,1.0,30.1175,-94.1903
675,apartment,680,2,1.0,31.8552,-106.435
826,apartment,810,2,2.0,29.8754,-97.9404
1350,house,1200,3,2.0,29.6709,-95.5866
1000,house,1600,4,2.0,33.6002,-102.33
1079,apartment,876,2,2.0,29.5613,-97.9628
1262,apartment,764,1,1.0,,
945,apartment,1070,2,2.0,32.431999999999995,-99.7724
1200,apartment,1150,3,2.0,29.5173,-98.3217
799,apartment,800,2,2.0,31.5171,-97.1939
2370,apartment,1156,2,2.0,30.2393,-97.7205
850,apartment,720,1,1.0,27.5451,-99.4922
1095,apartment,725,1,1.0,30.2315,-97.7223
460,apartment,320,0,1.0,30.6327,-96.3662
765,apartment,800,2,0.0,26.1798,-98.2098
1170,apartment,1225,3,2.0,32.2947,-95.2784
725,apartment,711,1,1.0,31.5292,-97.191
915,apartment,935,1,1.0,33.5497,-101.919
675,apartment,650,1,1.0,33.9519,-98.5145
1000,house,1461,3,2.0,30.6133,-96.3033
550,apartment,717,1,1.0,26.1734,-97.6783
1649,house,1743,3,2.0,32.6744,-96.9131
1050,apartment,880,2,2.0,29.3116,-94.77
999,apartment,850,2,1.5,29.8754,-97.9404
1195,manufactured,1000,2,2.0,32.2572,-95.5393
950,apartment,579,1,1.0,31.9938,-102.10700000000001
1074,apartment,750,1,1.0,30.3437,-97.7316
695,apartment,662,1,1.0,33.8894,-98.5119
819,apartment,975,2,2.0,29.8402,-95.3844
961,apartment,949,2,1.0,29.592,-98.47
690,apartment,660,1,1.0,31.5165,-97.2057
699,apartment,679,1,1.0,30.7028,-95.542
1213,condo,1341,3,2.0,31.3202,-97.2804
1016,apartment,1000,3,2.0,33.8561,-98.5642
1280,apartment,1170,3,2.0,29.7055,-98.4191
595,apartment,576,1,1.0,32.4442,-99.7033
675,apartment,925,2,1.0,30.651,-96.3336
925,apartment,820,2,1.0,31.078000000000003,-97.7145
700,apartment,746,2,1.0,31.8552,-106.435
1275,apartment,889,2,2.0,33.0695,-96.7066
865,apartment,925,2,1.0,31.8197,-106.54899999999999
1100,apartment,700,1,1.0,29.6169,-98.6252
769,apartment,900,2,1.0,30.7061,-95.5495
850,apartment,1286,4,2.0,33.6975,-101.905
740,apartment,824,2,1.0,33.8633,-98.53399999999999
1145,apartment,650,1,1.0,32.0357,-102.11200000000001
499,apartment,656,1,1.0,29.8754,-97.9404
785,apartment,650,1,1.0,33.9675,-98.6868
650,apartment,684,1,1.0,31.116,-97.6847
1180,townhouse,980,1,1.0,29.7446,-95.4683
839,apartment,1050,2,2.0,32.5036,-94.6771
1070,apartment,1308,2,2.0,33.5491,-101.751
610,apartment,700,1,1.0,33.8543,-98.5591
795,apartment,753,1,1.0,29.4317,-98.6688
720,apartment,810,2,1.5,30.6251,-96.3545
835,apartment,1112,2,2.0,32.5547,-94.7767
1450,apartment,654,1,1.0,32.0362,-102.081
730,apartment,750,1,1.0,30.1175,-94.1903
615,apartment,364,0,1.0,35.1653,-101.884
1099,duplex,1500,3,2.0,31.0286,-97.6115
925,apartment,724,1,1.0,30.14,-94.1604
780,apartment,1045,3,2.0,33.6975,-101.905
769,apartment,759,2,1.0,32.4239,-99.7961
1397,apartment,1068,2,2.0,29.2032,-94.8792
900,house,2399,4,2.5,32.6833,-96.5964
880,apartment,958,2,2.0,31.535,-97.1899
800,house,1840,3,2.0,29.919,-95.5569
615,apartment,364,0,1.0,35.1653,-101.884
1290,apartment,800,2,2.0,32.6889,-97.0594
849,apartment,791,1,1.0,30.6045,-96.3123
905,apartment,707,1,1.0,30.4417,-97.6811
1575,apartment,600,1,1.0,32.0582,-102.089
800,apartment,725,2,1.5,33.9519,-98.5145
1600,house,1526,4,2.5,32.5982,-96.8635
750,apartment,900,1,1.0,31.1223,-97.7185
909,apartment,566,1,1.0,31.889,-102.355
1667,apartment,750,1,1.0,32.826,-96.7843
990,apartment,583,1,1.0,31.9721,-102.137
845,apartment,1000,2,2.0,33.8894,-98.5119
975,apartment,987,3,2.0,29.8754,-97.9404
1,apartment,794,1,1.0,31.9896,-102.06299999999999
1200,apartment,1115,3,2.0,29.8754,-97.9404
950,manufactured,1191,3,2.0,35.2766,-101.82
1055,apartment,715,1,1.0,29.8754,-97.9404
815,apartment,641,1,1.0,29.9136,-93.9492
725,apartment,930,2,1.5,33.9606,-98.5158
950,apartment,1030,2,2.0,32.7484,-97.2163
700,apartment,1000,2,2.0,26.2952,-98.1814
705,apartment,500,1,1.0,31.0897,-97.3808
975,apartment,912,2,2.0,32.4001,-99.7691
2500,house,1260,2,1.0,29.7974,-95.3932
800,apartment,725,2,1.5,33.9519,-98.5145
984,apartment,740,1,1.0,29.5613,-97.9628
830,apartment,1031,3,2.0,35.2049,-101.87100000000001
799,apartment,575,1,1.0,31.8197,-106.54899999999999
585,apartment,404,1,1.0,31.8552,-106.435
1245,apartment,987,2,1.0,32.975,-96.8268
850,apartment,632,1,1.0,32.299,-95.2322
925,apartment,820,2,1.0,31.078000000000003,-97.7145
725,apartment,711,1,0.0,31.5292,-97.191
1087,apartment,960,2,2.0,29.5252,-98.34200000000001
1395,duplex,1800,3,2.5,27.7061,-97.3479
850,apartment,950,2,2.0,26.2937,-98.3008
615,apartment,364,0,1.0,35.1653,-101.884
1088,apartment,1126,2,2.0,32.2855,-95.3125
615,apartment,364,0,1.0,35.1653,-101.884
800,apartment,725,2,1.5,33.9519,-98.5145
950,apartment,1060,2,2.0,33.5924,-101.93700000000001
785,apartment,612,1,1.0,33.5434,-101.934
819,apartment,845,2,1.5,30.7378,-95.5889
829,apartment,736,1,0.0,29.8754,-97.9404
1238,apartment,675,1,1.0,29.6428,-98.6226
1521,apartment,1045,2,2.0,33.1605,-96.8916
475,apartment,545,0,1.0,26.1734,-97.6783
1024,apartment,1024,2,1.5,29.6366,-95.5593
649,apartment,846,2,2.0,29.8929,-97.9363
935,apartment,575,1,1.0,30.3649,-97.6827
979,apartment,1100,2,2.0,29.5463,-95.088
895,apartment,824,2,2.0,29.4189,-98.6895
995,apartment,890,2,2.0,27.6758,-97.3475
735,apartment,750,1,1.0,30.1175,-94.1903
1539,apartment,1273,3,2.0,30.638,-96.294
1299,manufactured,1568,4,2.0,32.419000000000004,-95.2106
650,apartment,400,1,1.0,31.1202,-97.8824
910,apartment,869,2,1.0,28.809,-96.9993
1060,apartment,908,2,2.0,32.9478,-96.8932
1390,apartment,1096,2,2.0,30.6411,-97.7511
1025,apartment,1073,2,2.0,33.5491,-101.751
1115,apartment,1130,3,2.0,29.8754,-97.9404
1000,apartment,607,1,1.0,29.8754,-97.9404
1435,apartment,1278,2,2.0,32.8479,-96.97399999999999
1129,apartment,1003,2,2.0,30.14,-94.1604
1364,manufactured,1792,3,2.0,32.347,-95.3347
650,apartment,860,2,1.0,35.1653,-101.884
828,apartment,810,2,2.0,29.8754,-97.9404
815,apartment,820,1,1.0,29.7078,-95.495
980,apartment,576,1,1.0,29.8754,-97.9404
950,apartment,951,2,1.0,29.7475,-95.5688
639,apartment,756,2,1.0,30.6371,-96.3773
722,apartment,735,2,1.0,25.9337,-97.5174
569,apartment,650,1,1.0,27.5304,-97.8825
2021,apartment,1124,2,2.0,32.0295,-102.09100000000001
389,apartment,1107,4,2.0,30.5922,-96.3276
819,apartment,753,2,1.0,27.677,-97.365
1310,apartment,750,1,1.0,32.8132,-96.8142
1240,apartment,870,1,1.0,33.0147,-96.8412
910,apartment,734,1,1.0,29.3579,-98.4356
1030,manufactured,1056,3,2.0,32.419000000000004,-95.2106
919,apartment,656,1,1.0,30.1365,-94.1905
825,apartment,1200,3,2.0,26.2058,-97.6738
585,apartment,404,1,1.0,31.8552,-106.435
1079,apartment,876,2,2.0,29.5613,-97.9628
854,apartment,763,1,1.0,27.6889,-97.3627
1085,apartment,730,1,1.0,33.1044,-96.7704
1100,apartment,993,2,2.0,29.4597,-98.6555
950,apartment,1004,2,1.0,32.7062,-97.4333
1372,apartment,1175,3,2.0,29.5612,-98.6117
975,apartment,841,1,1.0,28.809,-96.9993
850,apartment,774,1,1.0,27.699,-97.3628
1810,townhouse,1390,2,2.0,32.0065,-102.125
975,apartment,647,1,1.0,29.8754,-97.9404
750,apartment,1100,2,1.0,31.5527,-97.1588
750,apartment,725,2,1.5,33.9519,-98.5145
1350,house,2000,4,2.0,27.8501,-99.6689
750,apartment,480,0,1.0,32.8545,-96.7476
640,apartment,879,2,1.0,33.8608,-98.5318
1099,apartment,753,1,1.0,32.9346,-96.5544
1175,apartment,1034,2,2.0,30.14,-94.1604
1025,apartment,680,1,1.0,33.0005,-96.8314
1590,apartment,1273,3,2.0,30.638,-96.294
1500,apartment,735,1,1.0,31.889,-102.355
1288,apartment,693,1,1.0,30.3764,-97.7078
1300,apartment,1050,3,2.0,29.8754,-97.9404
744,apartment,577,1,1.0,29.2657,-94.8356
1429,apartment,1162,2,2.0,29.7229,-98.0742
859,apartment,753,1,1.0,33.5195,-101.961
899,apartment,620,1,1.0,29.9112,-98.2374
830,apartment,750,1,1.0,29.6547,-95.5828
945,apartment,540,1,1.0,31.9412,-102.40299999999999
740,apartment,856,2,1.0,32.4366,-99.79
700,apartment,675,1,1.0,33.8633,-98.53399999999999
675,apartment,650,1,1.0,33.9519,-98.5145
2200,house,2014,3,2.5,31.8718,-102.325
865,apartment,920,2,2.0,31.5051,-97.2311
610,apartment,652,1,1.0,30.6252,-96.3542
1099,apartment,965,2,2.0,29.6898,-98.1253
1179,apartment,966,2,2.0,31.5171,-97.1198
1099,apartment,876,2,1.0,32.885999999999996,-96.7326
1427,loft,1115,1,1.0,32.7833,-96.7795
950,apartment,575,1,1.0,30.2346,-97.7305
899,apartment,840,1,1.5,29.8754,-97.9404
962,apartment,648,1,1.0,30.1876,-97.7472
1650,apartment,1100,1,1.5,29.3048,-94.7959
1025,apartment,726,1,1.0,31.8682,-102.39399999999999
910,apartment,630,1,1.0,32.9093,-97.1033
675,apartment,700,2,1.0,31.7089,-106.329
559,apartment,1026,2,2.0,30.5929,-96.338
1125,townhouse,1272,2,2.5,29.48,-95.0362
899,apartment,936,2,2.0,29.7333,-95.4883
1385,apartment,1000,2,2.0,31.8782,-102.384
925,apartment,860,2,2.0,27.6765,-97.3036
954,apartment,721,1,1.0,29.5511,-95.7329
845,apartment,652,1,1.0,27.6758,-97.3475
1077,apartment,956,2,1.0,30.14,-94.1604
1005,apartment,783,1,1.0,30.3893,-95.7212
870,apartment,620,1,1.0,29.8754,-97.9404
560,apartment,711,1,1.0,31.535,-97.1899
1899,apartment,1022,2,2.0,32.0199,-102.148
409,apartment,1125,4,2.0,34.9829,-101.902
715,apartment,761,1,1.0,33.8894,-98.5119
1145,apartment,1308,2,2.0,33.5491,-101.751
525,apartment,975,2,2.0,26.206,-97.6738
725,apartment,727,1,1.0,29.6955,-95.64299999999999
749,apartment,603,1,1.0,27.7103,-97.4092
1286,apartment,1156,2,2.0,29.9071,-95.5811
895,apartment,632,1,1.0,32.299,-95.2322
1100,apartment,670,1,1.0,,
1030,apartment,724,1,1.0,32.7287,-96.6228
920,condo,840,2,1.0,29.5863,-98.4769
2050,apartment,1700,3,3.5,30.525,-97.8192
575,apartment,840,2,1.0,25.9032,-97.4405
895,apartment,692,1,1.0,30.43,-97.8326
589,apartment,480,0,1.0,30.619,-96.3185
755,apartment,882,2,2.0,29.8754,-97.9404
615,apartment,364,0,1.0,35.1653,-101.884
1585,apartment,1164,2,2.0,32.8756,-96.7495
900,apartment,1211,2,2.0,33.4669,-94.0774
750,apartment,900,1,1.0,31.0976,-97.7507
639,apartment,756,2,1.0,30.6366,-96.3774
1195,apartment,943,2,2.0,29.5564,-95.14399999999999
886,apartment,735,1,1.0,29.5252,-98.34200000000001
768,apartment,640,1,1.0,29.4261,-98.5611
2050,apartment,733,1,1.0,31.9896,-102.06299999999999
1200,house,1700,4,2.0,26.1831,-97.7468
1035,manufactured,1568,4,2.0,32.419000000000004,-95.2106
630,apartment,680,2,1.0,31.8552,-106.435
1155,apartment,985,2,2.0,32.0395,-102.10700000000001
945,apartment,674,1,1.0,29.8754,-97.9404
595,apartment,995,1,1.5,26.1734,-97.6783
700,apartment,960,2,1.0,31.9386,-106.40700000000001
885,apartment,880,1,1.0,29.3116,-94.77
850,apartment,985,2,2.0,28.8417,-96.9836
1195,apartment,948,2,2.0,30.2219,-97.7431
1425,apartment,1116,2,2.0,32.8999,-96.7897
815,apartment,835,2,0.0,29.8754,-97.9404
850,apartment,586,1,1.0,31.8582,-102.384
1600,apartment,1330,3,2.0,30.4195,-97.723
885,apartment,850,2,1.5,33.9675,-98.6868
349,apartment,275,0,1.0,33.5865,-101.861
1225,apartment,1200,3,2.0,33.2455,-97.1413
975,house,1250,4,1.0,29.3672,-94.9876
1000,manufactured,1216,3,2.0,32.2768,-95.3031
615,apartment,752,1,1.0,31.11,-97.7637
1115,apartment,903,1,1.0,29.7229,-98.0742
715,apartment,933,2,2.0,29.8986,-97.9606
900,apartment,853,2,1.0,32.394,-99.779
990,apartment,650,1,1.0,30.5052,-97.8203
659,apartment,600,1,1.0,30.619,-96.3185
999,apartment,705,1,1.0,,
830,apartment,750,1,1.0,29.6547,-95.5828
1105,apartment,906,2,2.0,30.5052,-97.8203
1255,apartment,727,1,1.0,29.8016,-95.4467
935,apartment,1182,1,5.0,29.5595,-98.4144
1650,duplex,1250,3,2.0,32.5195,-95.3886
449,apartment,550,1,1.0,33.5865,-101.861
540,apartment,450,1,1.0,30.0278,-95.4515
799,apartment,300,1,1.0,35.1898,-101.934
975,apartment,540,1,1.0,31.9412,-102.40299999999999
815,apartment,667,1,1.0,29.7477,-95.603
735,apartment,623,2,1.0,29.5613,-97.9628
805,apartment,853,2,1.0,32.394,-99.779
1012,apartment,863,2,1.0,29.8754,-97.9404
1110,apartment,680,1,1.0,29.8634,-98.0037
1200,apartment,683,1,1.0,32.8252,-96.8388
1208,apartment,1150,3,2.0,29.5173,-98.3217
1099,apartment,955,2,2.0,30.6582,-96.3351
725,apartment,727,1,1.0,29.6955,-95.64299999999999
1249,house,1541,3,2.0,29.5223,-98.7681
970,apartment,1076,2,2.0,35.1929,-101.927
1669,apartment,759,1,1.0,31.9235,-102.292
630,apartment,680,2,1.0,31.8552,-106.435
1550,apartment,1062,2,2.0,33.055,-96.7365
675,apartment,700,2,1.0,31.7089,-106.329
1709,apartment,732,1,1.0,32.0295,-102.09100000000001
850,apartment,924,2,1.0,32.7484,-97.2163
1105,apartment,1115,3,2.0,29.8754,-97.9404
795,apartment,608,1,1.0,29.7055,-98.4191
1151,apartment,696,1,1.0,32.8456,-96.82600000000001
1345,apartment,888,2,2.0,31.8579,-102.352
819,apartment,845,2,1.5,30.7383,-95.5896
870,apartment,620,1,1.0,29.8754,-97.9404
843,apartment,900,2,2.0,31.0917,-97.3648
750,duplex,700,1,1.0,31.7321,-106.363
698,apartment,560,1,1.0,32.3229,-95.2505
910,apartment,869,2,1.0,28.809,-96.9993
670,apartment,650,2,1.0,31.7089,-106.329
749,apartment,830,2,2.0,30.6045,-96.3123
1974,apartment,1124,2,2.0,32.0275,-102.09200000000001
816,apartment,703,1,1.0,27.691,-97.3983
895,apartment,688,1,1.0,27.7391,-97.3679
1040,apartment,657,1,1.0,33.036,-97.0102
1264,apartment,767,1,1.0,30.249000000000002,-97.8414
2059,apartment,1260,2,2.0,32.0362,-102.081
980,apartment,601,1,1.0,32.8653,-96.9905
945,apartment,700,1,1.0,31.7346,-95.5332
2216,apartment,1485,3,2.0,30.2444,-97.916
595,apartment,995,1,1.5,26.1734,-97.6783
880,apartment,1500,3,2.5,31.8533,-106.43799999999999
409,apartment,1125,4,2.0,34.9829,-101.902
1100,manufactured,1216,3,2.0,32.2768,-95.3031
1495,apartment,468,0,1.0,30.3906,-97.7188
850,apartment,474,1,1.0,30.2219,-97.7431
979,apartment,1100,2,2.0,29.5463,-95.088
695,apartment,662,1,1.0,33.8894,-98.5119
978,apartment,576,1,1.0,31.076999999999998,-97.3666
250,manufactured,1000,2,1.0,29.4007,-95.1331
615,apartment,364,0,1.0,35.1653,-101.884
845,apartment,652,1,1.0,27.677,-97.365
749,apartment,550,1,1.0,30.6045,-96.3123
1259,apartment,960,2,2.0,32.0351,-102.134
475,apartment,545,0,1.0,26.1734,-97.6783
660,apartment,689,2,1.0,31.8552,-106.435
550,apartment,537,1,1.0,31.7886,-106.39399999999999
595,apartment,995,1,1.5,26.1734,-97.6783
985,apartment,900,2,2.0,32.2947,-95.277
675,apartment,650,1,1.0,33.9519,-98.5145
917,apartment,740,1,1.0,30.4521,-97.7688
750,apartment,725,2,1.5,33.9519,-98.5145
920,apartment,647,1,1.0,29.8754,-97.9404
1035,manufactured,1216,3,2.0,32.419000000000004,-95.2106
895,apartment,688,1,1.0,27.7391,-97.3679
959,apartment,845,2,1.5,29.8754,-97.9404
1140,loft,1053,2,2.0,29.5075,-98.5751
839,apartment,600,1,1.0,29.8754,-97.9404
1500,apartment,735,1,1.0,31.889,-102.355
675,manufactured,1000,3,2.0,35.2225,-101.765
1480,apartment,678,1,1.0,32.7904,-96.8044
1015,apartment,671,1,1.0,32.8804,-96.9609
615,apartment,364,0,1.0,35.1653,-101.884
915,apartment,645,1,1.0,29.8754,-97.9404
890,apartment,1041,3,2.0,31.8141,-106.525
925,apartment,692,1,1.0,30.6582,-96.3351
945,apartment,674,1,1.0,29.8754,-97.9404
1258,apartment,712,1,1.0,32.0276,-102.148
1042,apartment,725,1,1.0,33.0004,-96.8897
1125,apartment,879,2,2.0,29.263,-94.8371
670,apartment,650,2,1.0,31.7089,-106.329
615,apartment,364,0,1.0,35.1653,-101.884
1050,apartment,1015,2,2.0,31.0917,-97.3648
750,apartment,900,1,1.0,31.0976,-97.7507
950,apartment,1221,3,2.0,35.2477,-101.825
299,apartment,1700,4,4.0,30.5981,-96.3375
1575,apartment,1431,3,3.0,30.6582,-96.3351
