page_name,timestamp,user_id,utm_campaign,utm_source
2 - shopping_cart,2018-01-12 05:59,15531,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-14 20:38,15531,retargetting-ad,facebook
1 - landing_page,2018-01-28 17:11,15591,cool-tshirts-search,google
2 - shopping_cart,2018-01-28 21:06,15591,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-29 21:10,15591,retargetting-ad,facebook
1 - landing_page,2018-01-30 03:36,15620,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-30 06:47,15620,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-02-02 18:21,15620,weekly-newsletter,email
1 - landing_page,2018-01-22 04:05,15630,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-22 05:36,15630,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-26 18:34,15630,retargetting-ad,facebook
1 - landing_page,2018-01-10 20:34,15759,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 20:47,15759,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-12 11:08,15759,retargetting-ad,facebook
4 - purchase,2018-01-12 11:22,15759,retargetting-ad,facebook
1 - landing_page,2018-01-20 06:03,15787,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-20 07:43,15787,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-21 11:13,15787,retargetting-ad,facebook
1 - landing_page,2018-01-08 17:46,15858,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-08 21:00,15858,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-30 23:34,15897,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-31 00:36,15897,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-03 16:10,15897,retargetting-campaign,email
1 - landing_page,2018-01-26 13:44,15900,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-26 14:18,15900,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-30 06:04,15900,weekly-newsletter,email
1 - landing_page,2018-01-08 00:28,15914,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-08 05:20,15914,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-02 17:47,16014,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-02 20:57,16014,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-07 04:36,16014,retargetting-ad,facebook
1 - landing_page,2018-01-18 23:29,16031,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-19 01:57,16031,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-23 12:51,16031,retargetting-ad,facebook
1 - landing_page,2018-01-03 15:03,16033,cool-tshirts-search,google
2 - shopping_cart,2018-01-03 16:25,16033,cool-tshirts-search,google
1 - landing_page,2018-01-02 22:44,16038,cool-tshirts-search,google
2 - shopping_cart,2018-01-02 23:04,16038,cool-tshirts-search,google
1 - landing_page,2018-01-01 18:44,16122,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-01 21:35,16122,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-05 18:39,16122,paid-search,google
1 - landing_page,2018-01-01 05:22,16180,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-01 06:41,16180,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-05 03:24,16180,weekly-newsletter,email
1 - landing_page,2018-01-17 02:29,16321,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-17 02:53,16321,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-19 06:34,16321,weekly-newsletter,email
1 - landing_page,2018-01-15 10:29,16433,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-15 13:39,16433,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-15 14:06,16433,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-10 23:04,16442,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-11 04:02,16442,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-16 01:51,16442,retargetting-campaign,email
4 - purchase,2018-01-16 01:52,16442,retargetting-campaign,email
1 - landing_page,2018-01-13 19:16,16502,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-13 20:52,16502,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-16 08:57,16502,retargetting-campaign,email
1 - landing_page,2018-01-17 09:59,16546,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-23 04:39,16617,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-23 08:31,16617,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-09 12:02,16636,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-09 13:47,16636,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-13 09:17,16636,weekly-newsletter,email
1 - landing_page,2018-01-16 17:16,16687,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-16 18:31,16687,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-14 00:53,16696,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-14 04:50,16696,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-17 15:35,16696,weekly-newsletter,email
1 - landing_page,2018-01-10 11:32,16715,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-10 13:25,16715,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-12 04:51,16715,weekly-newsletter,email
4 - purchase,2018-01-12 05:01,16715,weekly-newsletter,email
1 - landing_page,2018-01-01 12:35,16717,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-01 13:11,16717,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-03 08:06,16717,retargetting-campaign,email
1 - landing_page,2018-01-16 17:49,16737,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-16 21:37,16737,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-21 09:13,16737,weekly-newsletter,email
4 - purchase,2018-01-21 09:17,16737,weekly-newsletter,email
1 - landing_page,2018-01-20 08:42,16778,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-20 11:29,16778,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-20 11:34,16778,interview-with-cool-tshirts-founder,medium
4 - purchase,2018-01-20 11:40,16778,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-05 02:29,16834,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-05 03:41,16834,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-07 15:55,16934,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-07 16:30,16934,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-07 16:46,16934,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-26 21:45,16990,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-27 01:49,16990,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-05 04:09,17098,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-05 06:20,17098,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-07 12:35,17098,retargetting-ad,facebook
1 - landing_page,2018-01-17 13:29,17159,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-17 13:44,17159,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-22 07:12,17159,weekly-newsletter,email
1 - landing_page,2018-01-15 23:41,17206,cool-tshirts-search,google
2 - shopping_cart,2018-01-16 01:12,17206,cool-tshirts-search,google
3 - checkout,2018-01-19 20:53,17206,retargetting-campaign,email
1 - landing_page,2018-01-04 20:49,17226,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-04 23:03,17226,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-08 16:23,17226,retargetting-ad,facebook
4 - purchase,2018-01-08 16:31,17226,retargetting-ad,facebook
1 - landing_page,2018-01-13 15:07,17228,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-13 17:30,17228,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-17 02:25,17228,weekly-newsletter,email
4 - purchase,2018-01-17 02:25,17228,weekly-newsletter,email
1 - landing_page,2018-01-07 21:41,17232,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-08 01:06,17232,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-09 05:15,17232,retargetting-ad,facebook
1 - landing_page,2018-01-06 13:19,17307,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-06 14:35,17307,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-07 21:30,17307,retargetting-ad,facebook
1 - landing_page,2018-01-19 04:51,17315,cool-tshirts-search,google
2 - shopping_cart,2018-01-19 07:03,17315,cool-tshirts-search,google
1 - landing_page,2018-01-01 23:35,17318,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-02 02:50,17318,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-10 21:37,17366,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 23:27,17366,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-12 06:40,17366,retargetting-ad,facebook
1 - landing_page,2018-01-30 20:24,17375,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-30 20:24,17375,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-02 06:21,17375,retargetting-ad,facebook
1 - landing_page,2018-01-23 04:57,17400,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-23 09:53,17400,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-24 15:57,17400,paid-search,google
1 - landing_page,2018-01-01 10:46,17447,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-01 12:53,17447,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-05 06:31,17447,retargetting-ad,facebook
1 - landing_page,2018-01-11 12:04,17448,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-11 16:19,17448,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-13 00:51,17448,paid-search,google
4 - purchase,2018-01-13 01:04,17448,paid-search,google
1 - landing_page,2018-01-03 18:15,17498,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-03 19:04,17498,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-08 18:39,17498,paid-search,google
1 - landing_page,2018-01-17 10:32,17499,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-17 10:52,17499,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-13 18:18,17526,cool-tshirts-search,google
1 - landing_page,2018-01-29 12:14,17733,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-29 13:20,17733,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-31 21:20,17733,weekly-newsletter,email
4 - purchase,2018-01-31 21:30,17733,weekly-newsletter,email
1 - landing_page,2018-01-15 11:20,17760,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-15 12:02,17760,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-15 12:37,17760,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-11 01:21,17794,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-11 04:44,17794,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-16 03:51,17794,paid-search,google
1 - landing_page,2018-01-14 18:07,17827,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-14 18:51,17827,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-16 09:54,17832,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-16 14:22,17832,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-20 09:05,17832,weekly-newsletter,email
1 - landing_page,2018-01-03 04:38,17884,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-03 09:37,17884,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-30 13:39,17905,cool-tshirts-search,google
2 - shopping_cart,2018-01-30 15:10,17905,cool-tshirts-search,google
1 - landing_page,2018-01-29 08:52,17964,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-29 13:50,17964,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-07 22:25,17981,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-07 23:03,17981,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-11 23:20,17981,weekly-newsletter,email
1 - landing_page,2018-01-30 16:55,18154,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-30 21:37,18154,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-02-04 01:58,18154,weekly-newsletter,email
1 - landing_page,2018-01-14 11:49,18223,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-14 15:41,18223,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-06 09:21,18262,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-06 10:57,18262,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-10 01:30,18262,retargetting-ad,facebook
4 - purchase,2018-01-10 01:39,18262,retargetting-ad,facebook
1 - landing_page,2018-01-01 18:10,18396,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-01 22:43,18396,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-04 19:17,18396,retargetting-campaign,email
1 - landing_page,2018-01-29 04:05,18413,cool-tshirts-search,google
2 - shopping_cart,2018-01-29 06:21,18413,cool-tshirts-search,google
3 - checkout,2018-01-29 06:57,18413,cool-tshirts-search,google
1 - landing_page,2018-01-20 11:10,18490,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-20 13:16,18490,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-26 01:10,18578,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-26 03:06,18578,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-28 01:41,18578,paid-search,google
4 - purchase,2018-01-28 01:48,18578,paid-search,google
1 - landing_page,2018-01-07 10:13,18601,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-07 12:21,18601,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-10 09:02,18609,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-10 09:17,18609,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-17 09:38,18628,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-28 15:55,18642,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-28 20:30,18642,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-23 04:39,18665,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-12 02:37,18700,cool-tshirts-search,google
2 - shopping_cart,2018-01-12 06:55,18700,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-15 09:58,18700,retargetting-ad,facebook
1 - landing_page,2018-01-17 13:22,18811,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-17 14:35,18811,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-17 14:49,18811,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-11 14:30,18864,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-11 17:00,18864,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-15 18:41,18864,paid-search,google
4 - purchase,2018-01-15 18:41,18864,paid-search,google
1 - landing_page,2018-01-30 23:06,18872,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-31 03:09,18872,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-03 16:19,18872,paid-search,google
1 - landing_page,2018-01-06 03:33,18874,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-06 07:32,18874,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-06 06:32,18895,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-06 10:06,18895,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-08 20:38,18961,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-09 00:06,18961,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-12 10:24,18961,retargetting-ad,facebook
1 - landing_page,2018-01-03 22:34,18971,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-04 00:51,18971,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-08 16:37,18971,retargetting-campaign,email
4 - purchase,2018-01-08 16:48,18971,retargetting-campaign,email
1 - landing_page,2018-01-18 08:29,18972,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-18 13:16,18972,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-23 00:18,18972,weekly-newsletter,email
1 - landing_page,2018-01-23 07:17,18983,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-23 11:03,18983,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-02 08:14,19039,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-02 11:23,19039,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-04 01:00,19039,retargetting-ad,facebook
1 - landing_page,2018-01-05 03:08,19133,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-05 04:23,19133,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-09 03:10,19133,weekly-newsletter,email
1 - landing_page,2018-01-07 18:01,19136,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-07 21:00,19136,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-20 00:02,19265,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-20 01:18,19265,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-20 17:35,19329,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-20 17:49,19329,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-25 13:20,19329,retargetting-campaign,email
4 - purchase,2018-01-25 13:32,19329,retargetting-campaign,email
1 - landing_page,2018-01-07 07:24,19352,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-07 09:46,19352,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-21 22:11,19386,cool-tshirts-search,google
2 - shopping_cart,2018-01-22 00:36,19386,cool-tshirts-search,google
1 - landing_page,2018-01-19 09:01,19409,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-19 09:45,19409,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-22 02:31,19409,retargetting-ad,facebook
1 - landing_page,2018-01-16 23:35,19424,cool-tshirts-search,google
2 - shopping_cart,2018-01-17 03:08,19424,cool-tshirts-search,google
3 - checkout,2018-01-22 01:47,19424,retargetting-ad,facebook
1 - landing_page,2018-01-21 09:53,19597,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-21 11:49,19597,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-26 09:17,19597,retargetting-ad,facebook
4 - purchase,2018-01-26 09:27,19597,retargetting-ad,facebook
1 - landing_page,2018-01-22 06:39,19674,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-22 09:09,19674,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-27 07:39,19674,weekly-newsletter,email
1 - landing_page,2018-01-07 02:57,19707,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-07 05:11,19707,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-07 05:37,19707,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-13 09:42,19742,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-13 12:59,19742,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-18 04:35,19742,weekly-newsletter,email
1 - landing_page,2018-01-29 10:05,19821,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-29 11:28,19821,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-22 03:52,19825,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-22 07:48,19825,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-25 23:03,19825,weekly-newsletter,email
1 - landing_page,2018-01-22 16:07,19826,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-22 20:57,19826,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-24 20:44,19826,retargetting-campaign,email
