School ID,Name of School,Street Address,City,State,ZIP Code,Phone Number,Website,Blue Ribbon Award,CPS Performance Policy Level,CPS Performance Policy Status,Probation Length,"My Voice, My School Overall Rating",Student Response Rate,Teacher Response Rate,Involved Family,Supportive Environment,Ambitious Instruction,Effective Leaders,Collaborative Teachers,Safe,School Community,Parent-Teacher Partnership,Quality of Facilities,Healthy Schools Certification,Creative Schools Certification,NWEA Reading Growth Percentile All Grades,NWEA Reading Growth Percentile Grade 3,NWEA Reading Growth Percentile Grade 4,NWEA Reading Growth Percentile Grade 5,NWEA Reading Growth Percentile Grade 6,NWEA Reading Growth Percentile Grade 7,NWEA Reading Growth Percentile Grade 8,NWEA Math Growth Percentile All Grades,NWEA Math Growth Percentile Grade 3,NWEA Math Growth Percentile Grade 4,NWEA Math Growth Percentile Grade 5,NWEA Math Growth Percentile Grade 6,NWEA Math Growth Percentile Grade 7,NWEA Math Growth Percentile Grade 8,NWEA Reading Attainment Percentile All Grades,NWEA Reading Attainment Percentile Grade 2,NWEA Reading Attainment Percentile Grade 3,NWEA Reading Attainment Percentile Grade 4,NWEA Reading Attainment Percentile Grade 5,NWEA Reading Attainment Percentile Grade 6,NWEA Reading Attainment Percentile Grade 7,NWEA Reading Attainment Percentile Grade 8,NWEA Math Attainment Percentile All Grades,NWEA Math Attainment Percentile Grade 2,NWEA Math Attainment Percentile Grade 3,NWEA Math Attainment Percentile Grade 4,NWEA Math Attainment Percentile Grade 5,NWEA Math Attainment Percentile Grade 6,NWEA Math Attainment Percentile Grade 7,NWEA Math Attainment Percentile Grade 8,Suspensions Per 100 students 2013,Suspensions Per 100 students 2012,Percentage Misconducts Resulting in Suspension 2013,Percentage Misconducts Resulting in Suspension 2012,Average Length of Suspensions 2013,Average Length of Suspension 2012,Student Attendance Percentage 2013,Student Attendance Percentage 2012,Teacher Attendance Percentage 2013,Teacher Attendance Percentage 2012,Grade 3-8 On-Track Percentage 2013,One-Year Drop Out Rate Percentage 2013,One-Year Drop Out Rate Percentage 2012,X Coordinate,Y Coordinate,Longitude,Latitude,Location,Community Areas,Zip Codes,Boundaries - ZIP Codes,Census Tracts,Wards,:@computed_region_awaf_s7ux
610121,Washington Irving Elementary School,749 S Oakley Blvd,Chicago,IL,60612,(773) 534-7295,http://www.irving.cps.k12.il.us/,,LEVEL 2,NOT ON PROBATION,,PARTIALLY ORGANIZED,84.9,85.7,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,STRONG,NOT CERTIFIED,INCOMPLETE DATA,66,83,25,99,53,41,20,80,94,24,95,44,83,34,22,30,32,17,56,10,22,18,23,29,30,16,27,18,28,25,14.8,15.9,50.4,61.3,1.9,1.7,94.2,95.6,95,96.1,59.7,,,1161216.391,1896475.332,41.87161238,-87.68357939,"{'latitude': '-87.68357939', 'longitude': '41.87161238'}",,,,,,
400081,UNO Charter - Bartolome de Las Casas,1641 W 16th St,Chicago,IL,60608,(312) 432-3224,http://www.unocharterschools.org/cgi-bin/index.pl,,LEVEL 2,NOT APPLICABLE,,WELL-ORGANIZED,92.6,94.7,VERY STRONG,VERY STRONG,STRONG,NEUTRAL,NEUTRAL,VERY STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,97.1,,,,,,1165509.682,1892085.723,41.85947665,-87.66794196,"{'latitude': '-87.66794196', 'longitude': '41.85947665'}",,,,,,
400050,Namaste Charter Elementary School,3737 S Paulina St,Chicago,IL,60609,(773) 715-9558,http://www.namastecharterschool.org,,LEVEL 2,NOT APPLICABLE,,WELL-ORGANIZED,52.3,81.8,STRONG,STRONG,STRONG,STRONG,VERY STRONG,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,HEALTHY SCHOOLS CERTIFIED,EMERGING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,80.4,,1.9,,96.9,96.7,,,,,,1165674.558,1879774.522,41.82569,-87.667687,"{'latitude': '-87.667687', 'longitude': '41.82569'}",,,,,,
610039,Carl von Linne Elementary School,3221 N Sacramento Ave,Chicago,IL,60618,(773) 534-5262,http://www.linne.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,WELL-ORGANIZED,52.4,66.7,STRONG,NEUTRAL,STRONG,STRONG,STRONG,NEUTRAL,STRONG,NEUTRAL,STRONG,PENDING CERTIFICATION,EXCELLING,87,43,99,80,65,75,44,95,79,99,33,26,87,97,46,65,58,47,58,25,39,42,48,80,66,72,37,15,49,49,1.5,3,90.9,76,4.1,5.2,95.8,96.5,96.5,96.8,76.8,,,1155853.119,1921364.031,41.94001885,-87.70259825,"{'latitude': '-87.70259825', 'longitude': '41.94001885'}",,,,,,
400121,UNO Charter - Rogers Park ES,7416 N Ridge Blvd,Chicago,IL,60645,(312) 455-5440,http://www.cps.edu,,NOT ENOUGH DATA,NOT APPLICABLE,,PARTIALLY ORGANIZED,95.8,87.5,NEUTRAL,STRONG,NEUTRAL,VERY WEAK,VERY WEAK,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.7,,,,,,,1160582.044,1949258.063,42.01646447,-87.68444132,"{'latitude': '-87.68444132', 'longitude': '42.01646447'}",,,,,,
400031,Chicago Intl Charter - Wrightwood,8130 S California Ave,Chicago,IL,60652,(773) 434-4575,http://www.cicswrightwood.org,,LEVEL 2,NOT APPLICABLE,,MODERATELY ORGANIZED,97.2,97.1,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,WEAK,NOT CERTIFIED,INCOMPLETE DATA,72,29,52,80,45,99,42,56,21,73,72,25,97,9,73,75,75,65,80,54,81,59,65,89,57,69,62,38,73,55,,,,,,,96.3,95.6,,,,,,1159088.568,1850453.373,41.74536617,-87.69265107,"{'latitude': '-87.69265107', 'longitude': '41.74536617'}",,,,,,
609942,Johann W von Goethe Elementary School,2236 N Rockwell St,Chicago,IL,60647,(773) 534-4135,http://www.goethe.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,93.3,97.8,VERY STRONG,VERY STRONG,STRONG,VERY STRONG,VERY STRONG,STRONG,STRONG,STRONG,NEUTRAL,PENDING CERTIFICATION,INCOMPLETE DATA,99,71,97,98,99,97,99,99,91,99,99,99,97,93,67,58,65,57,75,74,66,64,77,66,53,70,87,90,67,77,0.8,0.5,60,,4.2,,94.6,96,97,97.4,78.9,,,1158528.612,1915119.213,41.9228282,-87.69293637,"{'latitude': '-87.69293637', 'longitude': '41.9228282'}",,,,,,
610192,Harriet Beecher Stowe Elementary School,3444 W Wabansia Ave,Chicago,IL,60647,(773) 534-4175,http://www.cps.edu,,LEVEL 2,NOT ON PROBATION,,NOT YET ORGANIZED,60.2,88.2,WEAK,WEAK,VERY WEAK,VERY WEAK,WEAK,WEAK,WEAK,STRONG,WEAK,NOT CERTIFIED,EXCELLING,2,42,12,23,7,8,15,98,95,74,62,71,70,99,3,1,2,7,5,6,3,7,27,18,19,49,35,17,10,50,15.8,9.3,64.8,34.5,2.2,2.9,94.3,94.8,94.5,94.7,69.1,,,1153019.365,1911120.258,41.91196584,-87.7132855,"{'latitude': '-87.7132855', 'longitude': '41.91196584'}",,,,,,
609842,Rachel Carson Elementary School,5516 S Maplewood Ave,Chicago,IL,60629,(773) 535-9222,http://www.cps.edu,,LEVEL 2,NOT ON PROBATION,,PARTIALLY ORGANIZED,97.9,68.9,NEUTRAL,NEUTRAL,STRONG,WEAK,WEAK,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,PENDING CERTIFICATION,DEVELOPING,81,63,75,74,78,72,35,79,95,94,69,34,55,35,34,29,52,31,19,27,53,45,49,28,78,49,44,36,60,50,1.1,1.2,3.5,22.1,3,2.9,96.9,97.7,97.3,98.2,78.8,,,1160271.679,1867913.54,41.79325514,-87.68783576,"{'latitude': '-87.68783576', 'longitude': '41.79325514'}",,,,,,
609862,Edward Coles Elementary Language Academy,8441 S Yates Blvd,Chicago,IL,60617,(773) 535-6550,http://www.coles.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,NOT YET ORGANIZED,86.7,96.9,NEUTRAL,WEAK,NEUTRAL,WEAK,WEAK,WEAK,WEAK,VERY WEAK,WEAK,NOT CERTIFIED,INCOMPLETE DATA,44,43,28,50,88,65,3,99,78,99,99,99,58,17,16,33,24,28,25,17,21,2,70,73,19,80,99,70,37,27,30.1,30.3,65.2,63.2,2.7,2.5,93,96.2,93.7,96,65.3,,,1193682.146,1849300.863,41.74142687,-87.56593332,"{'latitude': '-87.56593332', 'longitude': '41.74142687'}",,,,,,
610147,Philip Rogers Elementary School,7345 N Washtenaw Ave,Chicago,IL,60645,(773) 534-2125,http://www.rogers.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,91.3,79.1,STRONG,NEUTRAL,STRONG,STRONG,STRONG,STRONG,STRONG,NEUTRAL,NEUTRAL,NOT CERTIFIED,STRONG,96,74,94,84,98,70,63,99,94,87,82,99,99,98,79,93,80,82,66,80,69,62,77,53,81,70,58,78,92,82,1.2,2.4,81.8,89.5,1.6,2.1,95,96.7,95,95.3,77.5,,,1157132.164,1948795.474,42.01526618,-87.69714858,"{'latitude': '-87.69714858', 'longitude': '42.01526618'}",,,,,,
610172,William T Sherman Elementary School,1000 W 52nd St,Chicago,IL,60609,(773) 535-1757,http://www.cps.edu,,LEVEL 3,ON PROBATION,11,PARTIALLY ORGANIZED,93.4,90,WEAK,NEUTRAL,STRONG,WEAK,WEAK,STRONG,STRONG,STRONG,STRONG,HEALTHY SCHOOLS CERTIFIED,INCOMPLETE DATA,2,6,3,22,22,15,56,44,42,51,98,18,6,48,2,0,0,0,4,16,2,22,11,1,7,12,46,15,5,23,28.1,26.2,40.2,39.2,2.1,2.4,92.5,92.7,95.1,96.1,41.6,,,1170500.817,1870373.159,41.79978772,-87.65025483,"{'latitude': '-87.65025483', 'longitude': '41.79978772'}",,,,,,
609958,Frank W Gunsaulus Elementary Scholastic Academy,4420 S Sacramento Ave,Chicago,IL,60632,(773) 535-7215,http://www.gunsaulus.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,PARTIALLY ORGANIZED,95.9,75,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,PENDING CERTIFICATION,EXCELLING,94,61,71,98,97,62,46,99,94,94,88,99,64,99,50,69,48,51,59,46,45,39,60,78,65,73,56,61,42,55,1.1,4,3.6,7.8,1.2,2,96.5,96.7,96.4,95.8,81.6,,,1157065.026,1875083.27,41.81299531,-87.69940042,"{'latitude': '-87.69940042', 'longitude': '41.81299531'}",,,,,,
609902,Ralph H Metcalfe Elementary Community Academy,12339 S Normal Ave,Chicago,IL,60628,(773) 535-5590,http://www.cps.edu,,LEVEL 3,ON PROBATION,3,MODERATELY ORGANIZED,52.4,50,NEUTRAL,STRONG,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,NOT CERTIFIED,INCOMPLETE DATA,26,39,34,38,51,56,18,44,43,65,10,3,90,91,10,21,12,7,7,12,24,9,10,23,16,15,3,5,26,17,39.3,20.9,48.4,45.5,3,3,96.7,96.1,93,94.7,67.9,,,1175245.267,1822916.582,41.6694559,-87.63426928,"{'latitude': '-87.63426928', 'longitude': '41.6694559'}",,,,,,
609949,William P Gray Elementary School,3730 N Laramie Ave,Chicago,IL,60641,(773) 534-3520,http://www.gray.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,ORGANIZED,92.3,80.6,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,EMERGING,98,93,85,61,92,96,98,99,99,99,94,87,95,99,68,80,76,63,51,58,64,78,84,91,85,87,79,74,72,86,4,3.7,78.5,62.5,1.3,2.7,95.3,96.1,95.5,95.8,73.6,,,1140988.981,1924452.515,41.94878107,-87.75715297,"{'latitude': '-87.75715297', 'longitude': '41.94878107'}",,,,,,
400045,Kwame Nkrumah Academy Elementary School,8524 S Greene St,Chicago,IL,60620,(773) 966-1600,http://www.kwamenkrumahacademy.org,,LEVEL 2,NOT APPLICABLE,,MODERATELY ORGANIZED,0,76.9,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,NEUTRAL,NOT ENOUGH DATA,STRONG,NEUTRAL,NEUTRAL,NOT CERTIFIED,INCOMPLETE DATA,90,95,25,90,,,,41,95,2,14,,,,78,82,80,72,58,,,,50,70,64,35,15,,,,6.3,0.9,60,,2.9,,96.1,95.9,,,91.9,,,1172094.314,1848202.308,41.73891334,-87.64506169,"{'latitude': '-87.64506169', 'longitude': '41.73891334'}",,,,,,
400111,LEARN Charter School - Hunter Perkins,1700 W 83rd St,Chicago,IL,60620,(773) 722-0200,http://www.cps.edu,,NOT ENOUGH DATA,NOT APPLICABLE,,PARTIALLY ORGANIZED,0,56.3,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5,98,,,,,,1166437.123,1849701.234,41.7431489,-87.66574597,"{'latitude': '-87.66574597', 'longitude': '41.7431489'}",,,,,,
609817,Lyman A Budlong Elementary School,2701 W Foster Ave,Chicago,IL,60625,(773) 534-2591,http://www.budlongschool.com/,,LEVEL 1,NOT ON PROBATION,,MODERATELY ORGANIZED,65.4,92.2,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,DEVELOPING,90,51,65,97,83,84,68,99,75,80,98,97,99,87,76,86,74,69,83,74,66,70,74,77,63,71,81,82,62,67,1.7,1.7,77.8,24.6,1.8,1.4,94.8,94.6,95.9,96.1,76.6,,,1157387.173,1934388.087,41.97572652,-87.69660443,"{'latitude': '-87.69660443', 'longitude': '41.97572652'}",,,,,,
610077,Donald Morrill Math & Science Elementary School,6011 S Rockwell St,Chicago,IL,60629,(773) 535-9288,http://www.morrill.cps.k12.il.us,,LEVEL 3,ON PROBATION,7,MODERATELY ORGANIZED,84.9,63,WEAK,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,VERY WEAK,WEAK,NEUTRAL,WEAK,PENDING CERTIFICATION,STRONG,96,93,78,96,47,52,71,98,71,78,82,94,49,99,6,0,21,9,36,4,5,2,11,1,17,15,31,21,7,10,12,11.9,17.2,41.2,3.4,1.6,95,95.4,95.1,95.6,66.2,,,1160111.796,1864645.298,41.78428993,-87.68851192,"{'latitude': '-87.68851192', 'longitude': '41.78428993'}",,,,,,
610126,John J Pershing Elementary Humanities Magnet,3200 S Calumet Ave,Chicago,IL,60616,(773) 534-9272,http://www.pershing.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,NOT YET ORGANIZED,0,100,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,WEAK,NOT ENOUGH DATA,STRONG,STRONG,STRONG,NOT CERTIFIED,INCOMPLETE DATA,83,83,,,,,,49,49,,,,,,68,74,58,,,,,,45,49,39,,,,,,9.5,18.1,100,97.9,1.5,1.8,95.1,95.5,95.3,95.7,64,,,1179082.41,1883818.012,41.83649005,-87.61837372,"{'latitude': '-87.61837372', 'longitude': '41.83649005'}",,,,,,
609897,Charles W Earle Elementary School,2040 W 62nd St,Chicago,IL,60636,(773) 535-9130,http://www.cps.edu,,LEVEL 3,ON PROBATION,11,ORGANIZED,70.9,72.2,NEUTRAL,NEUTRAL,VERY STRONG,NEUTRAL,NEUTRAL,VERY WEAK,WEAK,WEAK,WEAK,HEALTHY SCHOOLS CERTIFIED,INCOMPLETE DATA,99,99,39,57,99,95,99,99,99,99,99,99,99,99,14,29,29,1,1,72,27,25,44,31,63,44,37,60,41,30,70.7,106.6,56.1,60.7,2.6,2.9,90.7,90,96.7,93.2,49.5,,,1163653.744,1863565.274,41.78125258,-87.67555599,"{'latitude': '-87.67555599', 'longitude': '41.78125258'}",,,,,,
610000,Julia Ward Howe Elementary School of Excellence,720 N Lorel Ave,Chicago,IL,60644,(773) 534-6060,http://www.cps.edu,,LEVEL 2,ON PROBATION,10,PARTIALLY ORGANIZED,83.2,85.3,WEAK,STRONG,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,VERY STRONG,NOT CERTIFIED,INCOMPLETE DATA,88,71,91,93,35,70,38,99,99,99,99,99,99,61,9,7,7,23,15,8,17,4,50,18,26,88,76,57,54,22,12.8,7.3,70,79.6,2.5,2.8,95.3,96.4,96.5,97.2,69.4,,,1140502.548,1904349.511,41.89362521,-87.75943557,"{'latitude': '-87.75943557', 'longitude': '41.89362521'}",,,,,,
610084,Annie Keller Elementary Gifted Magnet School,3020 W 108th St,Chicago,IL,60655,(773) 535-2636,http://www.keller.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,ORGANIZED,100,100,VERY STRONG,WEAK,NEUTRAL,STRONG,STRONG,VERY STRONG,VERY STRONG,NEUTRAL,STRONG,NOT CERTIFIED,DEVELOPING,99,98,99,99,99,98,96,98,89,94,2,99,99,95,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1.2,3.3,,,,,97,97.6,94.6,94.5,92,,,1157959.455,1832892.067,41.69719792,-87.6972638,"{'latitude': '-87.6972638', 'longitude': '41.69719792'}",,,,,,
400163,KIPP Charter Bloom,5515 S Lowe Ave,Chicago,IL,60621,,http://www.cps.edu,,NOT ENOUGH DATA,NOT APPLICABLE,,NOT ENOUGH DATA,,,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,,,,NOT CERTIFIED,INCOMPLETE DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172948.54,1868120.666,41.79355292,-87.64134488,"{'latitude': '-87.64134488', 'longitude': '41.79355292'}",,,,,,
610115,Park Manor Elementary School,7037 S Rhodes Ave,Chicago,IL,60637,(773) 535-3070,http://www.parkmanor.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,WELL-ORGANIZED,85.7,95,STRONG,VERY STRONG,VERY STRONG,STRONG,STRONG,STRONG,STRONG,WEAK,NEUTRAL,NOT CERTIFIED,DEVELOPING,22,17,72,1,41,21,93,98,39,94,47,99,99,61,4,5,0,24,1,8,1,35,16,15,0,30,5,54,15,39,5.1,12.5,36.2,64.7,4.2,3.1,95.4,95,95.6,95.7,57,,,1181167.289,1858324.511,41.76648584,-87.61150917,"{'latitude': '-87.61150917', 'longitude': '41.76648584'}",,,,,,
609798,Hiram H Belding Elementary School,4257 N Tripp Ave,Chicago,IL,60641,(773) 534-3590,http://www.belding.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,89.3,94.7,STRONG,STRONG,STRONG,NEUTRAL,NEUTRAL,STRONG,STRONG,STRONG,NEUTRAL,PENDING CERTIFICATION,DEVELOPING,79,24,41,70,77,99,77,91,79,86,31,73,95,93,76,98,76,81,50,47,82,55,73,97,81,85,63,37,63,60,9.5,13.2,80.5,63.8,1.4,1.8,94.5,95.5,94.4,95.9,80.7,,,1147266.366,1928184.928,41.95890499,-87.73398223,"{'latitude': '-87.73398223', 'longitude': '41.95890499'}",,,,,,
610044,James Russell Lowell Elementary School,3320 W Hirsch St,Chicago,IL,60651,(773) 534-4300,http://www.cps.edu,,LEVEL 1,NOT ON PROBATION,,ORGANIZED,100,97.1,NEUTRAL,STRONG,STRONG,WEAK,NEUTRAL,NEUTRAL,STRONG,VERY STRONG,STRONG,NOT CERTIFIED,EXCELLING,98,82,75,99,99,64,36,99,98,72,99,89,93,99,17,4,18,20,34,30,21,15,34,7,32,26,56,23,35,70,8.8,8.1,35.2,59.5,3.3,3.1,94.3,94.8,95.2,96,63.9,,,1153864.623,1909151.595,41.90654684,-87.71023279,"{'latitude': '-87.71023279', 'longitude': '41.90654684'}",,,,,,
400071,Providence Englewood Charter - Bunche,6515 S Ashland Ave,Chicago,IL,60636,(773) 434-0202,http://www.pecs.k12.il.us,,LEVEL 1,NOT APPLICABLE,,NOT ENOUGH DATA,0,0,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,STRONG,STRONG,NOT CERTIFIED,INCOMPLETE DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,97,,,,,,1166833.602,1861438.518,41.77534915,-87.66395861,"{'latitude': '-87.66395861', 'longitude': '41.77534915'}",,,,,,
609985,Helen M Hefferan Elementary School,4409 W Wilcox St,Chicago,IL,60624,(773) 534-6192,http://www.hefferan.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,WELL-ORGANIZED,77.8,86.7,STRONG,STRONG,VERY STRONG,NEUTRAL,STRONG,NEUTRAL,STRONG,VERY STRONG,STRONG,NOT CERTIFIED,DEVELOPING,99,66,99,54,99,78,65,99,99,99,98,99,98,98,31,19,16,70,25,76,37,11,45,15,57,74,46,82,43,17,20.3,22.3,77.3,78.1,2.4,2.1,93.2,94.2,95.4,96.1,56.4,,,1146965.713,1898931.63,41.87863685,-87.73583687,"{'latitude': '-87.73583687', 'longitude': '41.87863685'}",,,,,,
609912,James B Farnsworth Elementary School,5414 N Linder Ave,Chicago,IL,60630,(773) 534-3535,http://www.cps.edu,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,64.1,86.8,STRONG,NEUTRAL,STRONG,STRONG,STRONG,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,PENDING CERTIFICATION,EMERGING,84,68,81,98,8,95,67,91,62,90,16,37,99,97,76,66,79,66,92,58,81,74,75,77,53,83,63,49,79,85,0.8,2.3,,50,,1.9,92.9,94.5,94.4,95.1,74.9,,,1138478.05,1935743.025,41.9798092,-87.76610809,"{'latitude': '-87.76610809', 'longitude': '41.9798092'}",,,,,,
609935,Matthew Gallistel Elementary Language Academy,10347 S Ewing Ave,Chicago,IL,60617,(773) 535-6540,http://www.cps.edu,,LEVEL 3,ON PROBATION,1,NOT YET ORGANIZED,93.1,65.2,WEAK,WEAK,WEAK,WEAK,WEAK,WEAK,WEAK,NEUTRAL,WEAK,PENDING CERTIFICATION,INCOMPLETE DATA,18,43,24,13,36,27,56,98,82,71,86,99,65,82,18,17,20,15,10,19,20,41,42,30,29,28,19,75,57,56,4.1,2.2,47.9,46.7,3.1,2.7,94.3,95.3,94.9,96.6,65.5,,,1202203.353,1836767.747,41.70682232,-87.53513861,"{'latitude': '-87.53513861', 'longitude': '41.70682232'}",,,,,,
610122,Helen Peirce International Studies ES,1423 W Bryn Mawr Ave,Chicago,IL,60660,(773) 534-2440,http://www.peirce.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,ORGANIZED,94.4,88.2,STRONG,STRONG,VERY STRONG,WEAK,NEUTRAL,STRONG,WEAK,NEUTRAL,NEUTRAL,HEALTHY SCHOOLS CERTIFIED,STRONG,63,59,36,29,41,78,97,84,88,54,32,,97,84,64,82,80,48,44,51,64,74,49,46,68,47,36,,61,47,3,2.3,11.8,14.6,3.2,2,95.8,96.7,95.5,96.3,86.4,,,1165723.804,1937258.243,41.98342819,-87.66586537,"{'latitude': '-87.66586537', 'longitude': '41.98342819'}",,,,,,
610196,George B Swift Elementary Specialty School,5900 N Winthrop Ave,Chicago,IL,60660,(773) 534-2695,http://www.cps.edu,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,97.9,95.5,NEUTRAL,STRONG,STRONG,NEUTRAL,STRONG,STRONG,NEUTRAL,STRONG,VERY STRONG,PENDING CERTIFICATION,EXCELLING,98,51,93,63,98,98,90,99,96,99,88,85,97,99,56,46,48,57,53,60,71,52,82,75,75,87,90,69,74,77,1.9,3.4,25.9,51.1,1.9,2.5,95.7,96.4,96,95.8,86.6,,,1167755.176,1939362.027,41.98915734,-87.65833342,"{'latitude': '-87.65833342', 'longitude': '41.98915734'}",,,,,,
609977,Woodlawn Community Elementary School,6657 S Kimbark Ave,Chicago,IL,60637,(773) 535-0801,http://www.cps.edu,,LEVEL 2,NOT ON PROBATION,,WELL-ORGANIZED,97.7,100,STRONG,STRONG,VERY STRONG,STRONG,VERY STRONG,NEUTRAL,VERY STRONG,STRONG,NEUTRAL,NOT CERTIFIED,EMERGING,39,88,13,48,30,,,1,22,3,2,27,,,39,30,63,25,39,41,,,12,14,19,9,9,18,,,26.7,19.7,63.7,88.5,2,1.6,92.1,94,93.4,92.7,60.6,,,1185825.188,1860883.579,41.77339962,-87.59435584,"{'latitude': '-87.59435584', 'longitude': '41.77339962'}",,,,,,
610034,Lawndale Elementary Community Academy,3500 W Douglas Blvd,Chicago,IL,60623,(773) 534-1635,http://www.lawndale.cps.k12.il.us,,LEVEL 3,ON PROBATION,7,NOT YET ORGANIZED,0,58.6,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,VERY WEAK,VERY WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,0,0,0,0,4,0,2,0,0,1,8,45,9,1,0,0,0,0,0,1,0,2,0,1,0,0,3,1,0,2,26.5,16.5,79.4,89.2,2.3,2.9,90.6,92,94.3,95.6,38.3,,,1153224.421,1893272.908,41.86298683,-87.71300615,"{'latitude': '-87.71300615', 'longitude': '41.86298683'}",,,,,,
609835,Daniel R Cameron Elementary School,1234 N Monticello Ave,Chicago,IL,60651,(773) 534-4290,http://www.cameron.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,ORGANIZED,76.6,66.7,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,WEAK,WEAK,STRONG,NEUTRAL,NOT CERTIFIED,STRONG,99,89,72,87,99,92,87,99,99,87,88,99,81,94,21,21,20,14,19,55,18,21,37,28,50,33,32,50,34,34,28,34.1,74.7,64.1,2.5,2.5,94.1,94.4,95.7,96.1,59.4,,,1151767.546,1908130.068,41.90378521,-87.71796315,"{'latitude': '-87.71796315', 'longitude': '41.90378521'}",,,,,,
400107,LEARN Charter School-South Chicago Campus,8914 S Buffalo Ave,Chicago,IL,60617,(773) 722-8577,http://www.cps.edu,,LEVEL 3,NOT APPLICABLE,,NOT YET ORGANIZED,0,70.3,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6,93.4,,,,,,1199554.7,1846396.13,41.73331035,-87.54451462,"{'latitude': '-87.54451462', 'longitude': '41.73331035'}",,,,,,
